,Aportante 23
1991-04-06,1.2474520698853698e-05
1991-04-07,0.008097215224120576
1991-04-08,0.012463081691224698
1991-04-09,0.01316052094354468
1991-04-10,0.0012100144463070368
1991-04-11,0.020233625021929175
1991-04-12,0.012654264110960094
1991-04-13,0.04747003720972875
1991-04-14,0.028929469746990205
1991-04-15,0.004198775958206694
1991-04-16,0.03441243727318182
1991-04-17,0.010801522913625685
1991-04-18,4.403368799080068e-06
1991-04-19,0.0
1991-04-20,1.703761540738924e-06
1991-04-21,2.6861691833539102e-05
1991-04-22,0.0021327392403737437
1991-04-23,1.230493117869412e-05
1991-04-24,1.2814998058274796e-06
1991-04-25,4.351138613856165e-07
1991-04-26,1.730708561353822e-06
1991-04-27,0.00014665318747698249
1991-04-28,0.0010449777720338207
1991-04-29,0.0004282216112050788
1991-04-30,0.00027534198955077896
1991-05-01,3.925984389051167e-06
1991-05-02,0.005987117351111719
1991-05-03,0.0002393721523021976
1991-05-04,0.0
1991-05-05,0.0
1991-05-06,8.52346317969932e-07
1991-05-07,3.0159944799379446e-06
1991-05-08,8.52346317969932e-07
1991-05-09,4.351138045421976e-07
1991-05-10,1.1103638098165708e-06
1991-05-11,0.013153844714223798
1991-05-12,2.8743077132661463e-05
1991-05-13,2.571940342477319e-06
1991-05-14,1.716613724056515e-06
1991-05-15,0.010316341206177405
1991-05-16,0.03142114355689809
1991-05-17,0.08741543707024052
1991-05-18,0.05873992715839229
1991-05-19,0.019308189668795536
1991-05-20,1.4148015857167825e-06
1991-05-21,1.3505503232970646e-06
1991-05-22,0.0004046980606284382
1991-05-23,0.0032874765032428806
1991-05-24,0.05465044617621238
1991-05-25,0.007700475747268321
1991-05-26,0.0868822726151915
1991-05-27,0.10980301004334903
1991-05-28,0.16677907058748148
1991-05-29,0.08311782506127614
1991-05-30,0.0035918498442890144
1991-05-31,0.0002127938856512813
1991-06-01,0.01681653675386461
1991-06-02,0.02430173754692078
1991-06-03,0.05410847027422521
1991-06-04,0.007252591181501646
1991-06-05,0.006200986090250662
1991-06-06,0.0
1991-06-07,0.0
1991-06-08,0.0
1991-06-09,8.591494378151765e-07
1991-06-10,0.0
1991-06-11,0.0
1991-06-12,1.7133586993622885e-06
1991-06-13,1.7328504213764973e-06
1991-06-14,2.042721893827794e-06
1991-06-15,0.008009677450758573
1991-06-16,0.013602041895038476
1991-06-17,0.03182866765275217
1991-06-18,0.02272187269329895
1991-06-19,0.042874724784138445
1991-06-20,0.022093955743110783
1991-06-21,0.014202662645032633
1991-06-22,8.67221314118809e-05
1991-06-23,8.523463748133508e-07
1991-06-24,0.0
1991-06-25,0.018864080057305804
1991-06-26,0.002284819291809858
1991-06-27,8.580234869873108e-07
1991-06-28,8.655125043333101e-07
1991-06-29,8.52346317969932e-07
1991-06-30,4.351138045421976e-07
1991-07-01,0.005454255463633725
1991-07-02,3.5714293927659297e-06
1991-07-03,1.2929397712468926e-06
1991-07-04,0.006074077004473881
1991-07-05,0.005575189145944887
1991-07-06,0.02549257106653613
1991-07-07,0.01935553358772556
1991-07-08,0.11379439978427842
1991-07-09,0.0257697308467379
1991-07-10,0.005032243971092293
1991-07-11,2.729589656247931e-05
1991-07-12,0.0
1991-07-13,8.523463748133508e-07
1991-07-14,0.00013315586719985398
1991-07-15,0.0
1991-07-16,0.02417500544402559
1991-07-17,0.0011340041950908494
1991-07-18,0.04252173006523207
1991-07-19,0.020143100013167173
1991-07-20,0.00034184440572339623
1991-07-21,0.0
1991-07-22,8.702277796146518e-07
1991-07-23,1.1792562920078835e-05
1991-07-24,0.003556306585004045
1991-07-25,0.000127492888260981
1991-07-26,6.623439869638217e-05
1991-07-27,0.028062539080442008
1991-07-28,0.004736531357092784
1991-07-29,0.00320148528632329
1991-07-30,0.005239011827059438
1991-07-31,0.010937816218493759
1991-08-01,2.629170983524646e-07
1991-08-02,8.587512851931933e-07
1991-08-03,5.244372088543321e-05
1991-08-04,0.0025550467988192022
1991-08-05,0.011274473283660264
1991-08-06,0.013213839475862627
1991-08-07,0.030964448239741402
1991-08-08,0.0020490997297941756
1991-08-09,4.490498810609698e-07
1991-08-10,2.58305408351589e-06
1991-08-11,8.592697575693364e-07
1991-08-12,0.011052842867576471
1991-08-13,0.0014584908040903382
1991-08-14,6.320314789949622e-06
1991-08-15,0.000837847034707635
1991-08-16,0.0008044485318458687
1991-08-17,3.4803833733672885e-05
1991-08-18,1.243625656535732e-05
1991-08-19,0.0
1991-08-20,1.7091641666411306e-06
1991-08-21,0.0002302985575189799
1991-08-22,0.00011900228968624005
1991-08-23,8.52346317969932e-07
1991-08-24,4.6933050837543626e-05
1991-08-25,4.4993525839535524e-05
1991-08-26,0.0
1991-08-27,4.351138045421976e-07
1991-08-28,6.362543267718817e-06
1991-08-29,0.0002580626106046342
1991-08-30,8.732080232221051e-07
1991-08-31,0.0003563099998538777
1991-09-01,0.01947662234300651
1991-09-02,0.008041343261014598
1991-09-03,0.000142394577629425
1991-09-04,0.011281479465645719
1991-09-05,0.00029835079686116366
1991-09-06,0.0014014279438277423
1991-09-07,1.251505592624682e-05
1991-09-08,0.0
1991-09-09,0.0
1991-09-10,0.0
1991-09-11,1.2925477221870096e-06
1991-09-12,0.01888337524250273
1991-09-13,0.0020723655124932953
1991-09-14,0.0009855261798632348
1991-09-15,0.02645882635803546
1991-09-16,0.038813077001624015
1991-09-17,0.02795798743165016
1991-09-18,0.00015387141098410399
1991-09-19,4.23684967763543e-05
1991-09-20,0.024602836218930908
1991-09-21,0.0040049092748394655
1991-09-22,1.712919072360819e-06
1991-09-23,1.7225742112714215e-06
1991-09-24,1.8055155102679162e-06
1991-09-25,0.0
1991-09-26,4.351138045421976e-07
1991-09-27,4.261732087229575e-07
1991-09-28,9.80443056019887e-06
1991-09-29,0.0016373148667653214
1991-09-30,0.0023002048670235325
1991-10-01,6.667638229111493e-08
1991-10-02,0.0
1991-10-03,1.729299640373938e-06
1991-10-04,0.00013327598571777344
1991-10-05,0.003479451446209924
1991-10-06,0.0008757018436251386
1991-10-07,1.2958806792084943e-06
1991-10-08,9.599357901020934e-06
1991-10-09,1.649603995096864e-05
1991-10-10,1.6163971464512712e-08
1991-10-11,4.83684115490671e-05
1991-10-12,0.05055443612123661
1991-10-13,0.019348615003798964
1991-10-14,0.038108781517460645
1991-10-15,0.007560199600155071
1991-10-16,4.111710241285421e-07
1991-10-17,1.2903658443974564e-06
1991-10-18,1.2899537296107155e-06
1991-10-19,4.4107436991680515e-07
1991-10-20,4.410743663640915e-07
1991-10-21,2.8777727563765903e-05
1991-10-22,0.0011438912758597142
1991-10-23,0.0
1991-10-24,0.0003563634923946249
1991-10-25,0.00010848449448407706
1991-10-26,3.552502485652409e-05
1991-10-27,5.4126573821245616e-05
1991-10-28,0.0005246032092530848
1991-10-29,6.440332380391784e-08
1991-10-30,0.0003808148331561331
1991-10-31,0.0009096538616389305
1991-11-01,6.927777144868494e-06
1991-11-02,6.151653952517752e-05
1991-11-03,0.0007280869572935182
1991-11-04,0.013569548422905064
1991-11-05,0.0014284335493897032
1991-11-06,1.2855149407187128e-06
1991-11-07,2.78101128478507e-05
1991-11-08,1.4112611846115417e-05
1991-11-09,0.0011757901664166532
1991-11-10,0.00010288020348332918
1991-11-11,0.0012462890692213706
1991-11-12,0.0004297270108077486
1991-11-13,0.000146505855197875
1991-11-14,0.00018319245111646964
1991-11-15,1.3299916633775987e-06
1991-11-16,0.0014196732286224794
1991-11-17,0.0050332581087239574
1991-11-18,3.9785090139356705e-05
1991-11-19,0.0
1991-11-20,1.716613724056515e-06
1991-11-21,1.293420723413874e-06
1991-11-22,0.024293293482216188
1991-11-23,0.00038923065536606774
1991-11-24,0.00026888337175724866
1991-11-25,4.162294581292526e-05
1991-11-26,4.3854174691659864e-07
1991-11-27,2.575207872723695e-06
1991-11-28,0.0015641521599333167
1991-11-29,0.00010695554042729133
1991-11-30,0.0
1991-12-01,2.582289198471699e-06
1991-12-02,8.52346317969932e-07
1991-12-03,0.0
1991-12-04,0.0074361158629595225
1991-12-05,3.4208014632617885e-06
1991-12-06,4.351138613856165e-07
1991-12-07,2.148747398678097e-06
1991-12-08,0.019522936116453497
1991-12-09,0.0026036179670830095
1991-12-10,0.026496304064376787
1991-12-11,0.005881705324346682
1991-12-12,2.143055837677821e-06
1991-12-13,1.7317674473044957e-06
1991-12-14,0.0006822609799948654
1991-12-15,0.00047168969097784007
1991-12-16,0.001437886741099438
1991-12-17,0.0
1991-12-18,0.0
1991-12-19,8.642672923997452e-07
1991-12-20,1.7136334236056427e-06
1991-12-21,0.0009736336982828723
1991-12-22,0.0013421643588275155
1991-12-23,5.6694675231868794e-05
1991-12-24,0.022984263149267506
1991-12-25,0.027687418662861486
1991-12-26,1.1395296705698348e-05
1991-12-27,0.0017042378752009073
1991-12-28,0.0009588126407828571
1991-12-29,0.0008162169697619116
1991-12-30,7.314956900954403e-05
1991-12-31,0.0013661328007709911
1992-01-01,0.000349259500705241
1992-01-02,8.583068797918258e-07
1992-01-03,1.2814998058274796e-06
1992-01-04,0.0
1992-01-05,1.7106531231547706e-06
1992-01-06,2.1594732970697805e-06
1992-01-07,0.0018174830129591086
1992-01-08,1.2869007264271204e-06
1992-01-09,0.0
1992-01-10,2.565020221774861e-06
1992-01-11,0.0008878829114959737
1992-01-12,8.835614117565533e-05
1992-01-13,5.4253359972420386e-05
1992-01-14,2.5783651267374808e-06
1992-01-15,8.52346317969932e-07
1992-01-16,8.612871056357108e-07
1992-01-17,0.0
1992-01-18,1.2814997489840607e-06
1992-01-19,2.140217475243844e-06
1992-01-20,1.7226745967491297e-06
1992-01-21,8.934635170165983e-06
1992-01-22,0.00020473836831997995
1992-01-23,8.70227722771233e-07
1992-01-24,2.490968982028327e-06
1992-01-25,2.582331148914818e-06
1992-01-26,4.269056401010287e-06
1992-01-27,0.0
1992-01-28,9.270770064855025e-05
1992-01-29,3.629470123827158e-05
1992-01-30,1.7225741544280027e-06
1992-01-31,0.0035456727115658043
1992-02-01,0.00015212848019168865
1992-02-02,0.0006077059749829566
1992-02-03,5.049872186095006e-05
1992-02-04,3.736908152952033e-06
1992-02-05,0.0
1992-02-06,8.597968985668558e-07
1992-02-07,8.623159715170914e-07
1992-02-08,0.002333346778354391
1992-02-09,0.013742448364228502
1992-02-10,0.0002256165427022128
1992-02-11,6.656394156229676e-05
1992-02-12,1.2632901385679083e-05
1992-02-13,4.351138045421976e-07
1992-02-14,0.0
1992-02-15,1.2959120567757054e-06
1992-02-16,6.484278120967508e-06
1992-02-17,0.0
1992-02-18,1.2904404798064206e-06
1992-02-19,0.0018809525642341678
1992-02-20,0.0012801159236340972
1992-02-21,1.2948158314429747e-06
1992-02-22,1.2874602361989673e-06
1992-02-23,8.52346317969932e-07
1992-02-24,4.351138045421976e-07
1992-02-25,4.3481082671105e-06
1992-02-26,5.164035205086555e-06
1992-02-27,8.523463748133508e-07
1992-02-28,3.4367658372502774e-06
1992-02-29,3.449496034590993e-06
1992-03-01,1.6993013787214295e-06
1992-03-02,8.52346317969932e-07
1992-03-03,0.0
1992-03-04,1.2915317597617104e-06
1992-03-05,1.7107805092564377e-06
1992-03-06,0.0
1992-03-07,4.261732051702438e-07
1992-03-08,0.0002624384932598825
1992-03-09,0.042332296394569494
1992-03-10,2.3101833685898983e-05
1992-03-11,8.52346317969932e-07
1992-03-12,7.712911746763231e-05
1992-03-13,0.0006820427158222088
1992-03-14,4.192782660662118e-06
1992-03-15,4.380557486437114e-05
1992-03-16,1.996755543132167e-06
1992-03-17,4.74665119563782e-07
1992-03-18,8.583068833445395e-07
1992-03-19,0.012935049245008053
1992-03-20,0.006169992683680903
1992-03-21,2.9489007629000316e-06
1992-03-22,0.0
1992-03-23,2.5704557629069313e-06
1992-03-24,3.059152819213199e-05
1992-03-25,0.013742062954533894
1992-03-26,0.010004932531766202
1992-03-27,0.00021150019810678623
1992-03-28,1.1103638098165708e-06
1992-03-29,0.0
1992-03-30,0.0003756963599523445
1992-03-31,4.7185410887508076e-05
1992-04-01,0.00026333625024655425
1992-04-02,0.034106260639126015
1992-04-03,0.02105218746144397
1992-04-04,0.00013444433778019273
1992-04-05,0.006398221900805296
1992-04-06,0.0019026509786056259
1992-04-07,1.2942772400492686e-06
1992-04-08,0.0
1992-04-09,3.5237100931581003e-06
1992-04-10,0.0001656468135812725
1992-04-11,2.6582514869837953e-06
1992-04-12,1.7107032590502058e-06
1992-04-13,1.2814997489840607e-06
1992-04-14,0.0
1992-04-15,5.575590207665639e-05
1992-04-16,1.0683374889826368e-06
1992-04-17,0.0018385560330698044
1992-04-18,0.006585271681769419
1992-04-19,0.005126559493351894
1992-04-20,4.548743619757184e-05
1992-04-21,0.0320881798105675
1992-04-22,0.011315464957078802
1992-04-23,0.016162571462431923
1992-04-24,0.020100593988451106
1992-04-25,7.161885169495491e-05
1992-04-26,0.00011358372235702256
1992-04-27,0.0
1992-04-28,0.018855576798067257
1992-04-29,0.006027046856131311
1992-04-30,0.007209040350833182
1992-05-01,0.0034415382841720883
1992-05-02,0.0003540682590613931
1992-05-03,0.08665856436137297
1992-05-04,0.06671429988686815
1992-05-05,0.1001706436528998
1992-05-06,0.031760874340055596
1992-05-07,0.0017281552996662914
1992-05-08,0.007290715782195262
1992-05-09,0.04781300410375757
1992-05-10,0.05518694363866636
1992-05-11,0.01690507320453458
1992-05-12,1.1288614594929634e-05
1992-05-13,1.7224861608156061e-06
1992-05-14,2.4652329541869084e-05
1992-05-15,0.00023478416052785949
1992-05-16,0.03158314102822194
1992-05-17,0.007357159565027799
1992-05-18,4.261732051702438e-07
1992-05-19,4.351138045421976e-07
1992-05-20,0.0091372362791432
1992-05-21,0.04343802191443362
1992-05-22,0.011852948544286791
1992-05-23,0.00173496770656715
1992-05-24,0.08983267459818743
1992-05-25,0.02665732106197538
1992-05-26,0.0035330645613182734
1992-05-27,4.4167697410557594e-07
1992-05-28,2.6854593821839046e-05
1992-05-29,0.01199674480042215
1992-05-30,0.07383780226858866
1992-05-31,0.07045322535400546
1992-06-01,1.4895958410558717e-05
1992-06-02,8.583068797918258e-07
1992-06-03,8.719030120118987e-07
1992-06-04,0.019943631250877218
1992-06-05,0.10235131477408697
1992-06-06,0.0509010895434508
1992-06-07,0.020099144365827912
1992-06-08,0.01737944721573139
1992-06-09,0.012662516812146718
1992-06-10,0.03764742920878242
1992-06-11,0.0
1992-06-12,0.024538410063054458
1992-06-13,0.021473278382974886
1992-06-14,0.000566713133100736
1992-06-15,4.068623153429244e-06
1992-06-16,1.7054101163125297e-05
1992-06-17,0.003690773652658085
1992-06-18,0.0035252527664260537
1992-06-19,0.05085466291934628
1992-06-20,0.018786556107335633
1992-06-21,0.001454440213866153
1992-06-22,0.006510401176194013
1992-06-23,0.026296713914929357
1992-06-24,0.03106259966296158
1992-06-25,0.020183448771253467
1992-06-26,8.329506647291492e-05
1992-06-27,0.0
1992-06-28,7.029812214738231e-06
1992-06-29,1.7316664452202097e-06
1992-06-30,1.6892155910166122e-05
1992-07-01,0.025208157057079458
1992-07-02,0.020396748084132957
1992-07-03,0.02758202310335838
1992-07-04,0.0007705893051826347
1992-07-05,8.583068833445395e-07
1992-07-06,4.351138045421976e-07
1992-07-07,0.00309086603633428
1992-07-08,0.005577033101502112
1992-07-09,0.0005707548836530264
1992-07-10,0.05017928743757431
1992-07-11,0.0020662321377608738
1992-07-12,1.8099821751725278e-05
1992-07-13,8.702277796146518e-07
1992-07-14,2.6693199450133855e-06
1992-07-15,0.0009558195784940558
1992-07-16,0.003180160815330602
1992-07-17,1.1305687741472118e-06
1992-07-18,1.3089281017497434e-05
1992-07-19,0.0010483709432310977
1992-07-20,0.0001567692755847698
1992-07-21,9.911545202657897e-07
1992-07-22,9.336712994007616e-07
1992-07-23,2.7698592111461287e-06
1992-07-24,9.799452246332264e-06
1992-07-25,0.00597315945857533
1992-07-26,7.823968337754071e-05
1992-07-27,8.42781219034805e-07
1992-07-28,0.005230717581687682
1992-07-29,0.00046604629289808585
1992-07-30,7.679553524382244e-06
1992-07-31,1.4205099376849212e-06
1992-08-01,2.5943416767789796e-06
1992-08-02,0.006685285244844188
1992-08-03,0.0012419236413503097
1992-08-04,0.001510435191205989
1992-08-05,1.275539318612573e-06
1992-08-06,0.016015950824662353
1992-08-07,5.505206220743682e-05
1992-08-08,4.351138613856165e-07
1992-08-09,9.493302036004271e-07
1992-08-10,8.52346317969932e-07
1992-08-11,0.0
1992-08-12,0.0
1992-08-13,8.523463748133508e-07
1992-08-14,3.708317400828414e-06
1992-08-15,0.0011455690124918519
1992-08-16,0.00020771380187972096
1992-08-17,4.4233717663475654e-07
1992-08-18,1.7257546969014614e-06
1992-08-19,0.0
1992-08-20,0.0
1992-08-21,0.04736373808419804
1992-08-22,0.020644957433210306
1992-08-23,4.029193156727268e-05
1992-08-24,0.0
1992-08-25,1.7100769014177786e-06
1992-08-26,8.512486147083109e-07
1992-08-27,0.0
1992-08-28,0.013048662977703547
1992-08-29,0.03256863390994787
1992-08-30,0.05222619206208165
1992-08-31,0.0004003683893912794
1992-09-01,0.0
1992-09-02,0.0003822772684694111
1992-09-03,8.523463748133508e-07
1992-09-04,0.001666612291740159
1992-09-05,8.583068797918258e-07
1992-09-06,4.351138045421976e-07
1992-09-07,8.0021016825505e-05
1992-09-08,0.00047306994260367703
1992-09-09,0.0003262901709796883
1992-09-10,1.9937753563681326e-06
1992-09-11,8.583068797918258e-07
1992-09-12,8.523463748133508e-07
1992-09-13,4.4107436991680515e-07
1992-09-14,4.525912010063559e-07
1992-09-15,0.0007969893135243754
1992-09-16,0.06716898800960788
1992-09-17,0.014694759249682223
1992-09-18,8.52346317969932e-07
1992-09-19,0.0001141421905040492
1992-09-20,0.0033194019632774656
1992-09-21,0.0071904184454578465
1992-09-22,1.3239754879177164e-06
1992-09-23,2.8801670506038783e-06
1992-09-24,0.0031944798716044024
1992-09-25,4.351138045421976e-07
1992-09-26,2.1517271306947805e-06
1992-09-27,8.583068620282575e-07
1992-09-28,9.52846370911036e-06
1992-09-29,0.00011458103286979505
1992-09-30,0.00042655537593888724
1992-10-01,0.013164822327888619
1992-10-02,0.00037634549504619527
1992-10-03,4.63394916689633e-05
1992-10-04,0.007875587063285937
1992-10-05,0.00016414488383577274
1992-10-06,0.0
1992-10-07,0.0
1992-10-08,8.553265615773853e-07
1992-10-09,0.005235721953742303
1992-10-10,0.0017856649422026485
1992-10-11,0.004901850122516438
1992-10-12,0.009817341576085978
1992-10-13,0.0
1992-10-14,2.850869954642603e-05
1992-10-15,0.018762368822490508
1992-10-16,9.924875467381214e-05
1992-10-17,4.261732087229575e-07
1992-10-18,0.004223609879865485
1992-10-19,0.003170594573020935
1992-10-20,4.351138045421976e-07
1992-10-21,0.0
1992-10-22,1.957861043639102e-06
1992-10-23,0.00027108892700814945
1992-10-24,2.873347875142287e-06
1992-10-25,4.3473000230625395e-06
1992-10-26,0.0002945219055057782
1992-10-27,0.003480184078171078
1992-10-28,0.0002994888919212857
1992-10-29,0.004267514508768982
1992-10-30,4.351138613856165e-07
1992-10-31,8.523463748133508e-07
1992-11-01,0.0010324903463913221
1992-11-02,0.008351707811980651
1992-11-03,0.004516929640608319
1992-11-04,1.7106532936850272e-06
1992-11-05,1.3509544275574765e-06
1992-11-06,0.0
1992-11-07,1.1395193648579953e-05
1992-11-08,2.6695000820967895e-05
1992-11-09,0.0015094146385031231
1992-11-10,0.0076130637712209384
1992-11-11,0.0005299912039097731
1992-11-12,7.26115905632407e-05
1992-11-13,0.00015335881101629826
1992-11-14,4.0151304776789065e-06
1992-11-15,8.52346317969932e-07
1992-11-16,1.2904405366498395e-06
1992-11-17,0.0
1992-11-18,0.00011852605857962247
1992-11-19,2.4632478162993142e-05
1992-11-20,0.0
1992-11-21,1.6500384120617883e-05
1992-11-22,6.642286976877309e-05
1992-11-23,1.1416966541311644e-05
1992-11-24,0.0004598421564647435
1992-11-25,0.0001515684996166336
1992-11-26,0.018363366660985397
1992-11-27,9.746421414616882e-05
1992-11-28,2.5625040507293306e-06
1992-11-29,0.0
1992-11-30,8.52346317969932e-07
1992-12-01,1.296642437864648e-06
1992-12-02,0.0019720302799432292
1992-12-03,0.018079237665160227
1992-12-04,0.010951945842322655
1992-12-05,0.0029783051513076917
1992-12-06,2.464157039338922e-05
1992-12-07,4.351138045421976e-07
1992-12-08,7.292017077866225e-05
1992-12-09,8.702021667697748e-05
1992-12-10,4.351138045421976e-07
1992-12-11,0.0003526238060590774
1992-12-12,0.007208207148616596
1992-12-13,1.6726756573423362e-05
1992-12-14,4.351138045421976e-07
1992-12-15,7.285303988699185e-05
1992-12-16,0.0008102576105940543
1992-12-17,4.925970289599394e-07
1992-12-18,2.139806724699156e-06
