Nodes and Reaches,CA_Alcantarilla   0 \ Headflow,CA_Bellavista Alto   0 \ Headflow,CA_Calderon   0 \ Headflow,CA_Camarote   0 \ Headflow,CA_Cocinera   0 \ Headflow,CA_Cuz Cuz   0 \ Headflow,CA_Del Medio o Bellavista Bajo   0 \ Headflow,CA_El Aguita   0 \ Headflow,CA_El Bajo   0 \ Headflow,CA_El Bato o El Cato   0 \ Headflow,CA_El Durazno   0 \ Headflow,CA_El Macal   0 \ Headflow,CA_El Peumo   0 \ Headflow,CA_El Silo   0 \ Headflow,CA_Escorial   0 \ Headflow,CA_Higuera   0 \ Headflow,CA_Hospital   0 \ Headflow,CA_Inquilino o Del Bajo   0 \ Headflow,CA_La Montana   0 \ Headflow,CA_Las Bellacas   0 \ Headflow,CA_Las Juntas   0 \ Headflow,CA_Las Juntas_El Maiten   0 \ Headflow,CA_Las Peras   0 \ Headflow,CA_Las Salinas   0 \ Headflow,CA_Los Gonzalez   0 \ Headflow,CA_Los Perales   0 \ Headflow,CA_Los Sauces   0 \ Headflow,CA_Mala Ladera   0 \ Headflow,CA_Molino Carcamo   0 \ Headflow,CA_Molino El Peral   0 \ Headflow,CA_Pelados   0 \ Headflow,CA_Pichicaven   0 \ Headflow,CA_Plantacion   0 \ Headflow,CA_Poblacion Los Guindos   0 \ Headflow,CA_Potrero Nuevo   0 \ Headflow,CA_Rodado   0 \ Headflow,CA_San Isidro   0 \ Headflow,CA_San Javier   0 \ Headflow,CA_San Jorge   0 \ Headflow,CA_San Patricio   0 \ Headflow,CA_Santa Isabel   0 \ Headflow,CA_Santa Margot   0 \ Headflow,CA_Santa Olga   0 \ Headflow,CA_Turbina   0 \ Headflow,CA_Vega de Cesped   0 \ Headflow,CA_Zepedino   0 \ Headflow,CL_1   0 \ Headflow,CL_2   0 \ Headflow,Estero Caren   0 \ Headflow,Rio Illapel   0 \ Headflow
ago-16,0.00178417,0.057424,0.00528402,0.000198325,0.00270348,0.08365,0.0272314,0.000253286,0,0,0,0.00164636,0,0.0322913,0.0279536,0.054493,0.00659827,0.00754468,0.00101314,0.00171818,0,0.00143116,0,0.000377377,0,0.00107646,0,0.00210452,0.0186414,0.028998,0,0,0.0143008,0.0800087,0.020418,0.0058509,0.00166613,0,0.000988344,0.000383152,0.0326944,0.0193199,0.00292434,0.0990815,0,0.00161949,0,0,0.593996,2.2454
sept-16,0.00252632,0.057424,0.00528402,0.00790755,0.00269668,0.08365,0.033792,0.005103,0,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.0631532,0,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.00331585,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.00254038,0,0.00634073,0.000597889,0.0326944,0.0193198,0.00495355,0.0990815,0.00183744,0.0126,0,0,0.776597,2.9355
oct-16,0.00509978,0.057424,0.00528402,0.00790755,0.00268869,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0.0178,0.0387,0.931698,3.5226
nov-16,0.00509978,0.057424,0.00528402,0.00790755,0.00268144,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0,0,1.3574,5.1294
dic-16,0.00509978,0.057424,0.00528402,0.00790755,0.00268134,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,0.910797,3.4402
ene-17,0.00284668,0.057424,0.00528402,0.00790755,0.00267779,0.08365,0.033792,0.000404122,0,0,0.00179872,0.00262679,0,0.0322913,0.0279536,0.054493,0.0623087,0.0386195,0.001022,0.0103982,1.55853E-05,0.0006118,0,0.0251034,0.00185128,0.00198121,0,0.0139948,0.162753,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0112795,0,0.00634073,0.00205069,0.0326944,0.0193199,0.0242993,0.0990815,0.00183744,0.0126,0,0,0.6083,2.2969
feb-17,0.00242724,0.0251327,0,0.00114459,0.00267861,0.062037,0.0154067,0.000357804,0,0,0,0.00223975,0,0.0148206,0.0279536,0.0138992,0.05198,0.0351248,0.00102175,0.00861056,0,0.00052568,0,0.00262075,0,0.00146445,0,0.0115351,0.104882,0.00737599,0,0,0.00740699,0.00119618,0.00920842,0.00190257,0.00957217,0,0.00256191,0.00180704,0.0162915,0.00387941,0.0209144,0.0223404,0,0.0101662,0,0,0.3982,1.5038
mar-17,0.00155274,0.0179032,0,0.00086182,0.00267682,0.0449783,0.0119321,0.000223417,0,0,0,0.0014328,0,0.0109756,0.0279536,0.0105122,0.0397327,0.0265423,0.000893668,0.00706933,0,0.00264304,0,0.00211833,0,0.000936828,0,0.00954103,0.07982,0.00554099,0,0,0.00544766,0.000943884,0.00674059,0.00149847,0.00734058,0,0.00206532,0.0013318,0.0128219,0.00309889,0.0167809,0.0175478,0,0.00756907,0,0,0.3003,1.133
abr-17,0.000939216,0.0111435,0,0.000478704,0.00267901,0.0287782,0.00733989,0.000133333,0,0,0,0.000866667,0,0.00629745,0.0279536,0.00620486,0.0235764,0.0147025,0.000533333,0.00385891,0,0.0036004,0,0.00118079,0,0.000566667,0,0.00548379,0.046848,0.00333083,0,0,0.00303148,0.000607793,0.00382049,0.000820585,0.00407022,0,0.00126521,0.000716242,0.00736035,0.00164975,0.0101767,0.0101142,0,0.00483603,0,0,0.2618,0.988796
may-17,0,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0,0,0,0.00179872,0,0,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0,0,0,0.00525,0,0.0251034,0.00185128,0.00198121,0,0,0.227971,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0,0,0.00634073,0,0.0326944,0.0193199,0,0.0990815,0.00183744,0.0126,0.424197,3.3153,0.425698,1.6068
jun-17,0,0.057424,0.00528402,0.00790755,0.00273946,0.08365,0.033792,0.005103,0,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0178473,0,0.00634073,0,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0.11028,0.784317,0.591798,2.2351
jul-17,0.00104357,0.057424,0.00528402,0.00790755,0.00268175,0.08365,0.033792,0.000145161,0,0,0.00179872,0.000962963,0,0.0322913,0.0279536,0.054493,0.0623087,0,0.000580645,0.000317044,0,2.46958E-05,0,0.0251034,0.00185128,0.00198121,0,0.000834242,0.221513,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,1.13582E-05,0,0.00634073,0,0.0326944,0.0193199,0.00106626,0.0990815,0.00183744,0.000652259,0.0494799,0.29412,0.586298,2.2145
ago-17,0.0012161,0.057424,0.00528402,0.00790755,0.00267828,0.08365,0.033792,0.00017264,0,0,0.00179872,0.00112216,0,0.0322913,0.0279536,0.054493,0.0162485,0.0299576,0.000690562,0.000744883,0,0.00525,0,0.0251034,0,0.00198121,0,0.000985693,0.00441863,0.028998,0,0,0.0143008,0.0800087,0.020418,0.0058509,0,0,0.000250007,0,0.0326944,0.0193199,0.000886779,0.0990815,0,0.0126,0.0912399,0.630809,0.452098,1.7098
sept-17,0.00230891,0.057424,0.00528402,0.000238843,0.00268148,0.08365,0.00395363,0.000327778,0,0,0,0.00213056,0,0.00371432,0.0279536,0.054493,0.0158602,0.00736732,0.001022,0.00231157,0,0.000160727,0,0.000817807,0,0.00139306,0,0.00384215,0.0275473,0.028998,0,0,0.0143008,0.0800087,0.020418,0.0004458,0.0019979,0,0.000972594,0.000304023,0.0326944,0.00993068,0.00683536,0.0990815,0,0.00406476,0.02756,0.11739,0.560999,2.1218
oct-17,0.00294136,0.057424,0.00528402,0.00790755,0.00268149,0.08365,0.033792,0.000417563,0,0,0.00179872,0.00271416,0,0.0322913,0.0279536,0.054493,0.0623087,0.0152512,0.001022,0.00407356,0,0.000364836,0,0.0251034,0.00185128,0.00198121,0,0.00714789,0.26507,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.00485734,0,0.00634073,0.000795865,0.0326944,0.0193199,0.0131845,0.0990815,0.00183744,0.00777604,0.02228,0.0748197,0.713896,2.6986
nov-17,0.00509978,0.057424,0.00528402,0.00790755,0.00267758,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0,0,0.848098,3.2033
dic-17,0.00344842,0.057424,0.00528402,0.00790755,0.00267757,0.08365,0.033792,0.000489546,0,0,0.00179872,0.00318205,0,0.0322913,0.0279536,0.054493,0.0623087,0.0386554,0.001022,0.0104106,0,0.00188795,0,0.0251034,0.00185128,0.00198121,0,0.0138148,0.255096,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0110734,0,0.00634073,0.00205069,0.0326944,0.0193199,0.02412,0.0990815,0.00183744,0.0126,0,0,0.667697,2.5235
ene-18,0.00282564,0.026955,0,0.00125637,0.00267817,0.076168,0.0161497,0.000401135,0,0,0,0.00260738,0,0.0165295,0.0279536,0.0153337,0.0589548,0.0386195,0.001022,0.0103531,1.55853E-05,0.00348392,0,0.00323949,0,0.00170482,0,0.0139274,0.117017,0.00858438,0,0,0.00826262,0.00133005,0.019422,0.00218732,0.0112795,0,0.00291236,0.00205069,0.0185649,0.00446775,0.0242993,0.0251787,0,0.0126,0,0,0.425698,1.6068
feb-18,0.00261359,0.0251327,0,0.00114459,0.00267861,0.062037,0.0154067,0.000377646,0,0,0,0.00241171,0,0.0148206,0.0279536,0.0138992,0.05198,0.0351248,0.00102176,0.0091099,0,0.00385656,0,0.00277083,0,0.00157688,0,0.0121322,0.104882,0.00737599,0,0,0.00740699,0.00119618,0.00920842,0.00196377,0.00981316,0,0.00261212,0.00180704,0.0166064,0.00400596,0.021405,0.0227943,0,0.0101662,0,0,0.2783,1.0506
mar-18,0.00157378,0.0179032,0,0.00086182,0.00267682,0.0449783,0.0119321,0.000223417,0,0,0,0.00145221,0,0.0109756,0.0279536,0.0105122,0.0397327,0.0265423,0.000893668,0.00711444,0,0.00348335,0,0.00213527,0,0.000949522,0,0.00960845,0.07982,0.00554099,0,0,0.00544766,0.000943884,0.00674059,0.00149847,0.00734058,0,0.00206532,0.0013318,0.0128219,0.00309889,0.0167809,0.0175478,0,0.00756907,0,0,0.2376,0.896098
abr-18,0.00102618,0.0111435,0,0.00048534,0.00267913,0.0294529,0.00748148,0.000145679,0,0,0,0.000946914,0,0.00640316,0.0279536,0.00630517,0.0239977,0.0149931,0.000582716,0.00409193,0,0.0036004,0,0.00125082,0,0.000619136,0,0.00576245,0.047662,0.00340679,0,0,0.00308098,0.000607793,0.00390509,0.000858663,0.00414506,0,0.00129645,0.000729784,0.00755628,0.00172849,0.0103295,0.0103966,0,0.00483603,0,0,0.2376,0.8961
may-18,0.000582802,0.00482214,0,5.43221E-05,0.00267865,0.0146319,0.00278439,0.000082736,0,0,0,0.000537784,0,0.0016439,0.0279536,0.00179688,0.00889626,0.00212701,0.000330944,0.000613976,0,0.00228943,0,0.000531938,0,0.000351628,0,0.00204784,0.0150929,0.00145147,0,0,0.000776005,0.00028068,0.0090313,8.75184E-05,0.00107268,0,0.00052396,0.000133949,0.0019414,0.000180991,0.00386781,0.00300371,0,0.00231148,0.01684,0.03096,0.2321,0.875497
jun-18,5.00045E-05,0.057424,0,0,0.00273946,0.08365,0.033792,1.01852E-05,0,0,0,0.000046142,0,0,0.0279536,0,0,0.0833,4.07407E-05,0,0,0.00525,0,0,0,3.01698E-05,0,0,0,0.028998,0,0,0.0143008,0.00506877,0.020418,0,0,0,0,0,0.0326944,0,0,0.0990815,0,0.0126,0.11732,0.841076,0.286,1.0815
jul-18,0.000749016,0.057424,0,0,0.00273946,0.08365,0,9.73716E-05,0,0,0,0.000691159,0,0,0.0279536,0,0,0,0.000389486,0,0,0.000108943,0,0,0,0.000451912,0,0,0,0.028998,0,0,0.00540916,0,0.020418,0,0,0,0,0,0,0,0,0,0,0,0.05236,0.31734,0.2673,1.0094
ago-18,0.00167897,0.00557718,0,0.000198223,0.00268645,0.0177536,0.00351226,0.000238351,0,0,0,0.00154928,0,0.00258971,0.0279536,0.00261416,0.0107035,0.0059578,0.000953405,0.00169202,0,0.00167869,0,0.0004829,0,0.00101299,0,0.00246889,0.0209901,0.00425505,0,0,0.0011795,0.000284178,0.00609142,0.000353399,0.00152505,0,0.000597675,0.0002405,0.00324171,0.000730841,0.00443305,0.00447371,0,0.00264783,0.0258,0.1032,0.2266,0.854898
sept-18,0.00239587,0.0070108,0,0.00026537,0.0026821,0.0240285,0.00452083,0.000340123,0,0,0,0.0022108,0,0.00413735,0.0279536,0.00394946,0.0175455,0.00852855,0.00102173,0.00249799,0,0.0036004,0,0.000887844,0,0.00144552,0,0.00412081,0.0308086,0.00255907,0,0,0.00186898,0.00048966,0.0021461,0.000483879,0.00229807,0,0.00103507,0.00035821,0.0050222,0.00100068,0.00744599,0.0065081,0,0.00448958,0.0186,0.0451497,0.2321,0.875498
oct-18,0.00289928,0.0131041,0,0.000454637,0.00268138,0.0413642,0.00795027,0.000414576,0,0,0,0.00267533,0,0.00760491,0.0279535,0.00715688,0.0308203,0.015532,0.00102168,0.00393825,0,0.00348335,0,0.00167909,0,0.00174925,0,0.00701306,0.0548984,0.00463598,0,0,0.0036116,0.000814628,0.0048178,0.000782138,0.00478457,0,0.00168423,0.000782743,0.00859133,0.00161749,0.0130365,0.0114322,0,0.00787858,0,0,0.2695,1.0197
nov-18,0.00332856,0.0208688,0,0.000950926,0.00265212,0.0643017,0.0124865,0.000475617,0,0,0,0.00307145,0,0.0132423,0.0276879,0.0122388,0.048885,0.0299267,0.00101211,0.00790995,0,0.00360005,0,0.0026181,0,0.00196187,0,0.0113101,0.0927932,0.00727315,0,0,0.00657176,0.00113866,0.00814853,0.00165065,0.00875617,0,0.00246975,0.00156142,0.0148575,0.00336623,0.0201034,0.0197959,0,0.0116034,0,0,0.2178,0.823997
dic-18,0.00342738,0.0259177,0,0.00125108,0.00235305,0.0735103,0.0154667,0.000489546,0,0,0,0.00316263,0,0.0165759,0.024566,0.0152225,0.0547566,0.0386537,0.000898023,0.0103655,0,0.00348392,0,0.00319426,0,0.00174053,0,0.0137474,0.115644,0.00867197,0,0,0.00824634,0.00133005,0.0102475,0.00216597,0.0110734,0,0.00291932,0.00205066,0.0185527,0.0044236,0.0217186,0.0249014,0,0.011073,0,0,0.1694,0.638598
ene-19,0.00284668,0.0269549,0,0.00126277,0.00205249,0.0641166,0.0161496,0.000401135,0,0,0,0.00262679,0,0.0165293,0.0214269,0.0153334,0.0477599,0.0386163,0.000783176,0.0103982,1.55853E-05,0.00348392,0,0.00325643,0,0.00151829,0,0.0139948,0.117014,0.00858423,0,0,0.00831019,0.00133005,0.0103879,0.00218732,0.0112795,0,0.00291236,0.00205066,0.0186597,0.00446775,0.0189434,0.0253151,0,0.009658,0,0,0.1386,0.525299
feb-19,0.00263689,0.0251327,0,0.00114459,0.00187913,0.0586847,0.0154067,0.000377646,0,0,0,0.0024332,0,0.0148206,0.0196109,0.0138992,0.0437128,0.0351248,0.000716771,0.00915984,0,0.0036824,0,0.00278959,0,0.00138969,0,0.0122069,0.104882,0.00737599,0,0,0.00740699,0.00119618,0.00920842,0.00196377,0.00989377,0,0.00262886,0.00180704,0.0167114,0.00400596,0.0173375,0.0229456,0,0.00883929,0,0,0.1441,0.545899
mar-19,0.0015317,0.0179032,0,0.000855399,0.00173402,0.0449783,0.0119321,0.00022043,0,0,0,0.00141338,0,0.0109756,0.0181054,0.0105122,0.0397327,0.0265423,0.000661819,0.00702423,0,0.00339954,0,0.00210138,0,0.000924134,0,0.00947362,0.07982,0.00554099,0,0,0.00539987,0.000943884,0.00674059,0.00148926,0.00726815,0,0.0020502,0.0013318,0.0127271,0.00307983,0.0160066,0.0174111,0,0.00756907,0,0,0.1441,0.545897
abr-19,0.00100444,0.0106508,0,0.000478704,0.00166887,0.0274286,0.00705594,0.000142593,0,0,0,0.000926852,0,0.00629745,0.0174141,0.00620486,0.0235764,0.0141219,0.00057037,0.00399872,0,0.00327008,0,0.00123332,0,0.000606019,0,0.00569278,0.046848,0.0031789,0,0,0.00303148,0.000592245,0.00382049,0.000849144,0.00407022,0,0.00128083,0.000716242,0.00745831,0.00170881,0.0101767,0.0102554,0,0.00462346,0,0,0.1529,0.576798
may-19,0.000098887,0.00339183,0,0,0.00168451,0.0113667,0.00209815,2.29988E-05,0,0,0,9.12485E-05,0,0.000620256,0.0175532,0.000826985,0.00563377,0.000721857,9.19952E-05,0,0,0.00228943,0,0.000142217,0,5.96625E-05,0,0.000497222,0.00877998,0.00804032,0,0,0.000153553,0.000235548,0.0111819,0,0.000273786,0,0.000251872,2.84628E-06,0.000424539,0,0.00224244,0.000816897,0,0.0016945,0.0132379,0.0872999,0.1639,0.618
jun-19,5.00045E-05,0.00909082,0,0,0.0017407,0.0531528,0,4.01235E-06,0,0,0,0.000046142,0,0,0.0177623,0,0,0,1.60494E-05,0,0,0.00236574,0,0,0,3.01698E-05,0,0,0,0.0184259,0,0,0,0,0.012974,0,0,0,0,0,0,0,0,0,0,0,0.0379978,0.2886,0.1529,0.576798
jul-19,0.00119085,0.00346703,0,4.19766E-05,0.0017466,0.0134214,0.0022842,0.000169056,0,0,0,0.00109886,0,0.00111175,0.0181874,0.00121128,0.00547902,0.00203726,0.000664796,0.000587654,0,0.00228943,0,0.000319588,0,0.000718489,0,0.00130617,0.00966659,0.00115517,0,0,0.000470131,0.000168112,0.000876568,8.65972E-05,0.000664987,0,0.000337398,7.76098E-05,0.00132046,0.000179086,0.00239609,0.00203215,0,0.00168052,0,0,0.1419,0.5356
ago-19,0.00178417,0.00653039,0,0.000230313,0.00177024,0.0210185,0.0041984,0.000253286,0,0,0,0.00164636,0,0.00310152,0.0184194,0.00309909,0.0123346,0.0073626,0.000673233,0.00191753,0,0.00228943,0,0.000567622,0,0.00107646,0,0.00280598,0.0241465,0.00202726,0,0,0.00141887,0.000314262,0.00176594,0.000399462,0.00188818,0,0.000673255,0.000306048,0.00371573,0.000826099,0.00517174,0.00515681,0,0.00305914,0,0,0.1364,0.514998
sept-19,0.00230891,0.0070108,0,0.000252106,0.0017564,0.0240285,0.00452083,0.000327778,0,0,0,0.00213056,0,0.00403164,0.0182984,0.00384927,0.0171242,0.00852855,0.000668798,0.00226496,0,0.00343571,0,0.000817807,0,0.00129652,0,0.00384215,0.0299934,0.00255907,0,0,0.00177002,0.00048966,0.00206123,0.0004458,0.00222303,0,0.000988214,0.000344664,0.00482627,0.000921929,0.00729321,0.00622569,0,0.00448958,0.00557998,0.0402998,0.1232,0.463499
oct-19,0.00289928,0.0133423,0,0.000454637,0.00171953,0.0420176,0.00808766,0.000414576,0,0,0,0.00234519,0,0.00770721,0.0179213,0.00725396,0.0316357,0.0158132,0.00065503,0.00389315,0,0.0033652,0,0.00167909,0,0.00126978,0,0.00701306,0.0564777,0.00470953,0,0,0.0036116,0.00082217,0.00498208,0.000782138,0.004857,0,0.00168423,0.000795848,0.00859133,0.00161749,0.0131844,0.0114322,0,0.00798163,0,0,0.1034,0.391398
nov-19,0.00304243,0.0213615,0,0.000957523,0.00159749,0.0499074,0.0127704,0.000475617,0,0,0,0.0021823,0,0.013348,0.0166782,0.0123391,0.0371755,0.0305073,0.000609551,0.00795656,0,0.00313159,0,0.00263561,0,0.00118169,0,0.0113798,0.0944213,0.00742477,0,0,0.00662114,0.00115421,0.00831829,0.00165065,0.0088314,0,0.00246975,0.00157496,0.0149555,0.00336623,0.014745,0.0199371,0,0.00751736,0,0,0.0846998,0.3193
dic-19,0.0027155,0.0259177,0,0.00125108,0.00142578,0.0445453,0.0154667,0.000489546,0,0,0,0.00194773,0,0.0165759,0.0148863,0.0152225,0.0331814,0.0386537,0.000544179,0.0104106,0,0.0027952,0,0.00321121,0,0.00105485,0,0.0138148,0.115644,0.00867197,0,0,0.00761537,0.00133005,0.0102475,0.00216597,0.0110734,0,0.00291932,0.00205066,0.017408,0.0044236,0.0131608,0.0249014,0,0.0067096,0,0,0.0648999,0.2472
ene-20,0.0023123,0.0260417,0,0.00126277,0.00121423,0.0379331,0.0153244,0.000404122,0,0,0,0.00165908,0,0.0146438,0.012677,0.0153334,0.0282568,0.0377763,0.000463285,0.0104433,1.55853E-05,0.00238031,0,0.00325643,0,0.000898262,0,0.0139948,0.117014,0.00858423,0,0,0.00648522,0.00133005,0.00925926,0.00219653,0.0112795,0,0.00287479,0.00205066,0.0148233,0.0044868,0.0112074,0.0253151,0,0.00571386,0,0,0.0604999,0.2266
feb-20,0.00192725,0.021707,0,0.00110512,0.00101241,0.0316208,0.0127738,0.000374202,0,0,0,0.00138279,0,0.0122063,0.0105669,0.0134199,0.0235536,0.0314887,0.000386176,0.00908504,0,0.00198331,0,0.00274773,0,0.000748659,0,0.0120021,0.101265,0.00712165,0,0,0.00540589,0.00115493,0.00771831,0.0019256,0.00963003,0,0.0023965,0.00174473,0.012356,0.00392892,0.00934187,0.0223004,0,0.00476293,0,0,0.055,0.206
mar-20,0.00157378,0.0179032,0,0.00086182,0.000845579,0.0264281,0.0106761,0.000223417,0,0,0,0.00115581,0,0.010202,0.00883162,0.0105122,0.0196856,0.0263176,0.000322793,0.00711444,0,0.00165821,0,0.00213527,0,0.00062583,0,0.00960845,0.07982,0.00554099,0,0,0.004518,0.000943884,0.00645049,0.00149847,0.00734058,0,0.00200274,0.0013318,0.0103268,0.00309889,0.00780765,0.0175478,0,0.00398073,0,0,0.055,0.206
abr-20,0.00100444,0.0111435,0,0.00048534,0.00100313,0.0294529,0.00748148,0.000145679,0,0,0,0.000926852,0,0.00640316,0.0104675,0.00630517,0.0233318,0.0149931,0.000382553,0.00404533,0,0.00196536,0,0.00123332,0,0.000606019,0,0.00569278,0.047662,0.00340679,0,0,0.00308098,0.000607793,0.00390509,0.000858663,0.00414506,0,0.00129645,0.000729784,0.00755628,0.00172849,0.00925386,0.0103966,0,0.00471798,0,0,0.0626998,0.2369
may-20,0.000561762,0.00482191,0,6.71558E-05,0.00090218,0.0146319,0.00278439,0.000082736,0,0,0,0.000518369,0,0.0018486,0.00941303,0.00199085,0.00930406,0.00212698,0.000330944,0.000523773,0,0.00176767,0,0.000514993,0,0.000338934,0,0.00198042,0.0158819,0.00137795,0,0,0.000871752,0.000280679,0.00179301,8.75184E-05,0.00129055,0,0.000539076,0.000160167,0.00213101,0.000180991,0.00431078,0.00327703,0,0.00231145,0,0,0.0703999,0.2678
jun-20,0,0.0186293,0,0,0.000888727,0.0271375,0.0109627,0,0,0,0,0,0,0,0.00906865,0.00324926,0.020214,0.027024,0,0,0,0.00170319,0,0,0,0,0,0,0.00099781,0.00940745,0,0,0.00463942,0.0259562,0.00662395,0,0,0,0,0,0.0106066,0,0,0.00800784,0,0.00408766,0.19998,1.4443,0.1034,0.391397
jul-20,0.000854215,0.0192459,0,0,0.000918139,0.0280356,0.0113255,0.000106332,0,0,0,0.000788232,0,0,0.00936876,0,0,0.0279183,0.000342475,1.33147E-06,0,0.00175956,0,4.84776E-05,0,0.000515382,0,0.000227478,0,0.00971878,0,0,0.00479296,0,0.00684316,0,0,0,4.84536E-06,0,0.0103953,0,0,0,0,0.00422293,0.05634,0.4069,0.1177,0.442899
ago-20,0.0015317,0.00462328,0,0.000140453,0.000928427,0.0164471,0.00323775,0.000217443,0,0,0,0.00126243,0,0.00187313,0.00964832,0.00193522,0.00825642,0.00539539,0.000352693,0.00142141,0,0.00181162,0,0.00036429,0,0.000683674,0,0.00199697,0.0162552,0.00151266,0,0,0.000748544,0.000254088,0.000944818,0.000288912,0.000871378,0,0.000476747,0.000148727,0.00238847,0.000597479,0.00310316,0.00324362,0,0.00223648,0,0,0.0923999,0.3502
sept-20,0.00172644,0.00922801,0,0.00031843,0.000908526,0.0283275,0.00579707,0.000361728,0,0,0,0.00123887,0,0.00498341,0.00946641,0.00475116,0.0209171,0.0111424,0.000345957,0.00277762,0,0.00177701,0,0.00101041,0,0.000670744,0,0.00460847,0.0373322,0.00324275,0,0,0.00226478,0.000559606,0.00282488,0.000550515,0.00289846,0,0.00114441,0.00046659,0.00580591,0.00113848,0.00836883,0.00763812,0,0.00426659,0,0,0.0758997,0.2884
oct-20,0.00158174,0.00791517,0,0.000271248,0.000831728,0.0247633,0.00478831,0.000239086,0,0,0,0.00113478,0,0.00451501,0.00867076,0.00425067,0.0185025,0.00938433,0.000316975,0.00232169,0,0.00162799,0,0.000984712,0,0.00061453,0,0.00410309,0.0331355,0.00277606,0,0,0.00214277,0.000476777,0.00294411,0.000457118,0.00286141,0,0.000983485,0.000471625,0.00505131,0.000943995,0.00766465,0.00674507,0,0.00390756,0,0,0.0758998,0.2884
nov-20,0.00122152,0.00707022,0,0.000322924,0.00082037,0.0217851,0.0042338,0.00016066,0,0,0,0.00104245,0,0.00448997,0.00856608,0.00414969,0.0165625,0.0101389,0.000313193,0.00268227,0,0.00160886,0,0.000888583,0,0.000607096,0,0.00383527,0.0314379,0.00246412,0,0,0.00222832,0.000386651,0.00276076,0.000556999,0.00296906,0,0.000838233,0.000530208,0.00503225,0.00113582,0.00681636,0.00670679,0,0.00386034,0,0,0.0703997,0.2678
dic-20,0.000877569,0.00573962,0,0.000277796,0.000822693,0.0168731,0.00342828,0.000108924,0,0,0,0.000706097,0,0.00367417,0.00859085,0.00337414,0.0130052,0.00856033,0.000314093,0.002307,0,0.00161283,0,0.000712567,0,0.000461887,0,0.00306136,0.0256108,0.00192055,0,0,0.00182784,0.000295333,0.00226945,0.000480629,0.00245445,0,0.000647797,0.000456019,0.00410756,0.000981598,0.0053461,0.00551449,0,0.0029829,0,0,0.0571998,0.2163
ene-21,0.000601957,0.0047562,0,0.000223697,0.000824895,0.0134409,0.00285267,7.21358E-05,0,0,0,0.000464417,0,0.00291977,0.00861297,0.00270852,0.0104032,0.00681489,0.00028628,0.00184429,2.79912E-06,0.0016174,0,0.000575738,0,0.000304172,0,0.00247148,0.0206493,0.00151478,0,0,0.00146797,0.000235219,0.00183307,0.000388346,0.00199238,0,0.000517578,0.000363273,0.00329157,0.000793266,0.00429174,0.00446685,0,0.00226553,0,0,0.0462,0.1751
