date,0,1,2,3,4,5,6,7
1983-01-16,-7.345364920210326e-25,2.4318269320896696e-05,6.271213604088134e-05,7.507300048756415e-05,0.0001335150076699,0.0003181780845011,0.0002401669820149,0.0002401669820149
1983-01-17,-7.345364920210326e-25,3.885172662280855e-05,9.040323190706648e-05,0.0001114554435624,0.0001919183365607,0.0004907608711481,0.0003783305486043,0.0003783305486043
1983-01-18,-7.345364920210326e-25,2.6176940827142628e-05,6.039988562839759e-05,7.501205528850882e-05,0.0001286977628651,0.0003448993052512,0.0002604325612386,0.0002604325612386
1983-01-19,-7.345364920210326e-25,3.866496540251232e-06,9.572966981329311e-06,1.1953822555618822e-05,2.087084866052767e-05,6.39070472825966e-05,4.355112711588541e-05,4.355112711588541e-05
1983-01-20,-7.345364920210326e-25,8.180027916317894e-07,2.118690823249981e-06,2.596833714705739e-06,4.5850323492948e-06,1.3699898352989783e-05,9.298324584960938e-06,9.298324584960938e-06
1983-01-21,-7.345364920210326e-25,2.651697113400414e-06,6.181246814294561e-06,7.639638766941506e-06,1.3216629635141283e-05,3.392098636029453e-05,2.610683441162109e-05,2.610683441162109e-05
1983-01-22,-7.345364920210326e-25,3.159046173095704e-07,8.219513445269337e-07,9.726421590538062e-07,1.7452998516444098e-06,5.02241303098847e-06,3.337860107421875e-06,3.337860107421875e-06
1983-01-23,-7.345364920210326e-25,-7.345364920210326e-25,-7.345364920210326e-25,-7.345364920210326e-25,-7.345364920210326e-25,3.477786680911681e-07,-7.345364920210326e-25,-7.345364920210326e-25
1983-01-24,-7.345364920210326e-25,2.554484776088169e-09,2.7003209235259842e-08,3.5014477461206305e-08,7.63697979334723e-08,1.5181353968432825e-07,1.1920928955078125e-07,1.1920928955078125e-07
1983-01-25,-7.345364920210326e-25,1.5895991098313106e-06,3.79164574554612e-06,4.681295578653438e-06,8.19837538470243e-06,1.976394925022397e-05,1.5775362650553387e-05,1.5775362650553387e-05
1983-01-26,-7.345364920210326e-25,8.80672818138486e-06,2.0516291946776444e-05,2.4636146325159084e-05,4.2789928825196375e-05,9.638223892603168e-05,7.994969685872395e-05,7.994969685872395e-05
1983-01-27,-7.345364920210326e-25,2.4982861110142306e-06,6.84213023598462e-06,7.418427302478023e-06,1.370260358632516e-05,1.879533131917318e-05,2.006689707438151e-05,2.006689707438151e-05
1983-01-28,-7.345364920210326e-25,7.139784949166435e-07,2.1606958153937184e-06,2.2320428843784748e-06,4.247143401327292e-06,4.245684697077824e-06,5.125999450683594e-06,5.125999450683594e-06
1983-01-29,3.417332967122396e-06,2.890654972621373e-05,6.553861829969619e-05,7.904696360495556e-05,0.0001393397131952,0.0003033319429794,0.0002428293228149,0.0002428293228149
1983-01-30,0.0001713832219441,0.0003537390913282,0.0006463305945774,0.0007287717657867,0.0012439209227103,0.0021202401218251,0.0017267068227132,0.0017267068227132
1983-01-31,6.61611557006836e-05,0.0001181510232743,0.0002006968521061,0.0002165153227463,0.0003652468334482,0.0005739777855723,0.0004647970199584,0.0004647970199584
1983-02-01,1.2199083964029947e-05,1.9247475124540786e-05,3.0961777257948586e-05,3.161159046707076e-05,5.279859596633084e-05,7.03732172648112e-05,5.638599395751953e-05,5.638599395751953e-05
1983-02-02,1.2715657552083333e-06,1.949071884155273e-06,3.249678895691555e-06,3.188118193524922e-06,5.437339981310798e-06,5.920728047688803e-06,4.649162292480469e-06,4.649162292480469e-06
1983-02-03,-7.345364920210326e-25,1.1920928955078129e-08,2.616896374669084e-07,2.583468188451976e-07,6.309558926332023e-07,5.780461846593439e-07,5.563100179036459e-07,5.563100179036459e-07
1983-02-04,-7.345364920210326e-25,9.978101367042178e-07,2.32161737937295e-06,2.90087942870602e-06,4.993343560142269e-06,1.2437842170737068e-05,9.775161743164062e-06,9.775161743164062e-06
1983-02-05,-7.345364920210326e-25,1.9151256197974795e-05,4.386726224839577e-05,5.450445599666414e-05,9.32754508326731e-05,0.0002316678011858,0.0001817941665649,0.0001817941665649
1983-02-06,-7.345364920210326e-25,0.0001038995527085,0.0002397513228592,0.0002989566898377,0.0005120790616722,0.0012806005287713,0.000996987024943,0.000996987024943
1983-02-07,-7.345364920210326e-25,0.0001044203837712,0.0002444051686351,0.0003136709737633,0.0005331339391348,0.0013700088544448,0.0010337829589843,0.0010337829589843
1983-02-08,-7.345364920210326e-25,2.2885203361511237e-05,5.675298879306107e-05,7.676906175923931e-05,0.0001284246072334,0.0003483967903332,0.0002420743306477,0.0002420743306477
1983-02-09,-7.345364920210326e-25,1.543036528996059e-05,3.687387013303641e-05,4.861221972949234e-05,8.201900807654435e-05,0.0002173749130335,0.0001581112543741,0.0001581112543741
1983-02-10,-7.345364920210326e-25,2.4310180119105747e-06,6.047035741835301e-06,8.39783225775005e-06,1.3953434412494915e-05,3.900996640197232e-05,2.6424725850423176e-05,2.6424725850423176e-05
1983-02-11,-7.345364920210326e-25,1.780333973112561e-06,4.26709249460163e-06,5.493231290296724e-06,9.312805539873832e-06,2.4065332874613278e-05,1.7881393432617188e-05,1.7881393432617188e-05
1983-02-12,-7.345364920210326e-25,8.943676948547366e-06,2.0669017414727627e-05,2.581019175856975e-05,4.4380678961609725e-05,0.0001135565276838,8.789698282877605e-05,8.789698282877605e-05
1983-02-13,-7.345364920210326e-25,1.9184180668422157e-06,4.661822333666648e-06,5.982433561111864e-06,1.0385602949670669e-05,2.836026357449697e-05,2.09808349609375e-05,2.09808349609375e-05
1983-02-14,0.0001465876897176,0.000198247319176,0.000242897086966,0.0002582500188212,0.0003233594646164,0.0005113052846359,0.0004355112711588,0.0004355112711588
1983-02-15,0.0018463532129923,0.0023711530935196,0.002997111879001,0.0030836499189522,0.0039001387784382,0.0039698670053074,0.0035938421885172,0.0035938421885172
1983-02-16,0.0031619071960449,0.0040156225363413,0.0047785218615265,0.0048334293215016,0.0058130790423588,0.0058798582805187,0.0053352912267049,0.0053352912267049
1983-02-17,0.0009378592173258,0.0012151478301911,0.0014157070566204,0.0014004566078019,0.0016751501410229,0.0016323083486312,0.0013090372085571,0.0013090372085571
1983-02-18,0.0001885493596394,0.0002520556960787,0.0002867895961173,0.0002788157221373,0.0003320428657945,0.0003265566975302,0.0002264181772867,0.0002264181772867
1983-02-19,3.0040740966796875e-05,4.270999204544794e-05,4.831723013562319e-05,4.64621707471916e-05,5.5960271122312514e-05,5.739706533926505e-05,3.4650166829427086e-05,3.4650166829427086e-05
1983-02-20,4.132588704427083e-06,6.376277832757859e-06,7.415051984230823e-06,7.1496361652129686e-06,9.154721782074748e-06,1.0128034825338595e-05,5.443890889485677e-06,5.443890889485677e-06
1983-02-21,5.165735880533854e-07,5.909374782017299e-07,7.514795545714996e-07,7.313824052096774e-07,1.089605661035015e-06,1.3894165343368837e-06,5.960464477539062e-07,5.960464477539062e-07
