Branch,NOZR_CL050FRU,NOZR_CL13ANU,NOZR_CL13FRU,ZR_Aguas Claras de Chillepin_ANU,ZR_Aguas Claras de Salamanca_ANU,ZR_Araya_ANU,ZR_Barraco Chico_ANU,ZR_Barraco Grande_ANU,ZR_Batuco_ANU,ZR_Breas_ANU,ZR_Buzeta_ANU,ZR_Camisas o Batito_ANU,ZR_Carachas_ANU,ZR_Cuyuntagua Norte_ANU,ZR_Cuyuntagua Sur_ANU,ZR_Dona Juana_ANU,ZR_El Boldo_ANU,ZR_El Jote_ANU,ZR_El Pardo_ANU,ZR_El Pavo_ANU,ZR_El Pavo_FRU,ZR_El Quene_ANU,ZR_El Sauco_ANU,ZR_Higueral_ANU,ZR_Las Viudas_ANU,ZR_Los Loros_ANU,ZR_Los Rulos_ANU,ZR_Matriz de Mincha_ANU,ZR_Millahue Dos_ANU,ZR_Millahue Uno_ANU,ZR_Mincha Sur Arriba_ANU,ZR_Molino de Choap_ANU,ZR_Molino de Los Ranchos_ANU,ZR_Molino de Peralillo_ANU,ZR_Molino de Quelen_ANU,ZR_Molino de Quelen_FRU,ZR_Molino de Tranquilla_ANU,ZR_Pangue o Inquilino_ANU,ZR_Panguesillo Dos_ANU,ZR_Panguesillo Uno_ANU,ZR_Pintacura Alto_ANU,ZR_Pintacura Bajo_ANU,ZR_Poblacion_ANU,ZR_Rodadero_ANU,ZR_Salinero_ANU,ZR_San Antonio_ANU,ZR_San Francisco_ANU,ZR_San Pedro_ANU,ZR_Silvano_ANU,ZR_Tahuincano_ANU,Sum
Jan 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-10,0.0100101,0,0.00121366,0.00290601,0.000205187,0.008551,0.00113212,0.0129022,0.00512799,0.0101291,0.0581469,0.000698155,0.0121028,0.00068808,7.98E-05,0.00105266,0.0105961,0.00427117,0.011683,0.00453461,0.00885488,0.00434929,0.0117916,0.00996972,0.00630674,0.00137878,0.000290742,0.00369343,0,0.0166227,0.00310959,0.00118028,0.0101023,0.00820174,0.000729412,0.00153125,0.00806771,0.00762363,0.00434841,0.0142082,0.0189035,0.00649102,0.00577008,0.0120615,0.000449445,0.00258825,0.000702395,0.000521079,0,0.0114644,0.337343
jun-10,0.0114912,0.000403565,0.00183339,0.00481951,0.000409401,0.0122504,0.00183447,0.0248272,0.00683776,0.0306231,0.201466,0.00164694,0.0267198,0.0012921,0.000141009,0.00222646,0.0492865,0.00963822,0.0208082,0.00693924,0.00936283,0.00736293,0.0194397,0.0192534,0.0178808,0.0028759,0.000533993,0.0067485,0.00314815,0.049778,0.00599573,0.00271531,0.0137927,0.0178359,0.00504019,0.0049,0.0190598,0.0118918,0.00752385,0.0250895,0.0526967,0.011337,0.0116531,0.0167658,0.000953566,0.0044302,0.00146714,0.00113145,0.041129,0.0225796,0.829866
jul-10,0.00469866,0,0.000502651,0.000458784,4.26E-05,0.00123751,0.000220659,0,0,0,0.0190635,0.000590115,0.00183702,7.24E-05,7.29E-06,6.10E-05,0.00144147,0.00181932,0.0022346,0.000586874,0.00350077,0.000839094,0.00156193,0.00163077,0.00330301,0.000765396,2.50E-05,0.000318113,0,0,0.000292088,0.000567236,0.0013286,0.00426339,0.00111419,0.00111962,0.00052082,0,0.00124951,0.00376279,0.00419785,0.00318762,0.00166886,0,0,0.000106587,4.03E-05,2.71E-05,0,0.00259068,0.0728559
Aug 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022652
sept-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361746
oct-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205927
nov-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297908
Dec 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683973
mar-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jun-11,0.0277569,0.00816683,0.0110902,0.013504,0.00118585,0.0344785,0.00513879,0.0814726,0.0187772,0.103836,0.59037,0.00446134,0.0802058,0.00345763,0.000366333,0.00583838,0.159285,0.0266018,0.0591471,0.019494,0.0219175,0.0200696,0.0553921,0.056565,0.0515736,0.0074967,0.00139487,0.0176846,0.02125,0.153005,0.0156005,0.00717576,0.0395797,0.0492221,0.0139034,0.0144278,0.058974,0.0338888,0.0211613,0.0680746,0.162317,0.030232,0.0335665,0.0466109,0.00276941,0.0115062,0.00383475,0.00298679,0.191328,0.0651526,2.5333
jul-11,0.00979086,0,0.00122977,0.00259548,0.000343209,0.00589824,0.00104766,0.00970815,0.00138023,0.0173943,0.154318,0.0016493,0.0219661,0.000840855,9.17E-05,0.00137893,0.0422473,0.0088115,0.0150284,0.00367579,0.00658968,0.00500749,0.01056,0.0140818,0.0171907,0.00245146,0.000302743,0.00384589,0.000507766,0.0260634,0.00339041,0.00234011,0.007056,0.0159067,0.004637,0.00490659,0.0103062,0.00367415,0.00527588,0.0166727,0.0480948,0.010754,0.0101515,0.00513076,0.000536587,0.00238917,0.000904249,0.000704082,0.016927,0.019512,0.575266
Aug 2011,0.0023128,0,0.000339201,0.00074432,2.18E-05,0.00228226,0.000525231,0,0,0,0.0240467,0.000487813,0.0019413,2.40E-05,1.65E-05,1.67E-05,0,0.000811524,0.00226739,0.000984677,0.00638375,0.00155662,0.00349533,0.00113419,0.00166154,0.00111887,1.49E-05,0.000188813,0,0,0,0.000331633,0.00272161,0.00373352,0.000639559,0,0.00180868,0.0010854,0.00100801,0.00547703,0,0,0.00111356,0,1.03E-05,0.000122168,8.68E-06,0,0,0.00196778,0.0724041
sept-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212792
oct-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nov-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2012,0.00241041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123061,0,0,0,0,0.00487418
may-12,0.00209769,0,0.000182366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433933
jun-12,0.0057218,0,0.000633632,0.00128684,0.000127056,0.00372959,0.000581105,0.00178496,0.00206199,0.00186094,0.0556264,0.000604574,0.00691021,0.000389796,4.65E-05,0.000627738,0.00712053,0.00335539,0.00692693,0.00183224,0.00425583,0.00240949,0.00580264,0.00574407,0.00540204,0.00113363,0.000134746,0.00167668,0,0.000408552,0.00148438,0.000962989,0.00364702,0.00580447,0.00155822,0.00115694,0.00096534,0.00323718,0.00243869,0.00804362,0.00922644,0.00384416,0.00368458,0.00482771,0.000109583,0.00104602,0.000419183,0.000310229,0,0.00737493,0.188338
jul-12,0.00015853,0,1.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037931
Aug 2012,0.00605811,0.000137729,0.0010007,0.00245367,0.00022668,0.00622596,0.00118683,0.00985723,0.00184729,0.0112762,0.165181,0.00129481,0.0172778,0.000792445,0.000100896,0.00133468,0.0320764,0.00567565,0.0118628,0.00345581,0.00885488,0.00530817,0.0106938,0.0104725,0.0113225,0.00258502,0.000328787,0.00417673,0.00253883,0.0311558,0.00341252,0.00195034,0.00722171,0.0133519,0.00385604,0.00299664,0.0105641,0.00492412,0.004587,0.0162353,0.0314986,0.00617911,0.00689716,0.0039106,0.000653809,0.00270248,0.000872585,0.000674182,0.00200071,0.0137391,0.504988
sept-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oct-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350077
nov-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-13,0.0158249,0.00056601,0.00253485,0.00547004,0.000451101,0.0142873,0.00206939,0.0296264,0.00820913,0.0316375,0.18164,0.00155559,0.0283978,0.00131678,0.000150177,0.00202679,0.0425311,0.0091353,0.0231975,0.0082413,0.0125616,0.00851768,0.0219895,0.0211756,0.0159677,0.00277162,0.000532222,0.00676106,0.0015233,0.0470261,0.00578542,0.00249067,0.017057,0.0173139,0.00333323,0.00433031,0.0193982,0.0132072,0.00859847,0.0278354,0.0536552,0.0124811,0.0127104,0.0197635,0.0010187,0.00467235,0.00134094,0.00102146,0.0391801,0.0247071,0.837596
jun-13,0.0046764,0,0.000478152,0.00084526,7.06E-05,0.00224771,0.00029625,0,0.00126603,0,0.01309,0.000343982,0.0019578,0.000209335,2.47E-05,0.000331679,0,0.00178469,0.00362185,0.00119387,0.00361746,0.00133266,0.0027033,0.00252756,0.00228235,0.000679128,8.48E-05,0.00104271,0,0,0.00090227,0.000485084,0.00237881,0.00318894,0.000608597,0.000136111,0.00149753,0.00179475,0.00151412,0.004338,0,0.0018895,0.00209088,0.00283804,7.28E-06,0.000635816,0.000225117,0.000158152,0,0.00357377,0.0749711
jul-13,0.00103541,0,9.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194942
Aug 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308891
sept-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583
oct-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nov-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583
Dec 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-14,0.00128263,0,0.000112317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263051
jun-14,0.0212061,0.00467901,0.00702753,0.00952973,0.000790568,0.0241053,0.00360057,0.0555501,0.0134044,0.0685368,0.389841,0.00305414,0.0534628,0.00212222,0.0002355,0.00358833,0.100619,0.0178059,0.0399777,0.0137486,0.0161722,0.0136086,0.0386556,0.0379092,0.0341033,0.00507267,0.000820951,0.0103939,0.0091821,0.084187,0.00919733,0.00470658,0.027743,0.0324828,0.00899697,0.00915347,0.0323645,0.0234312,0.0144582,0.0473232,0.0980569,0.0191556,0.0224106,0.0331806,0.00156737,0.00678887,0.00235985,0.001831,0.118911,0.0438661,1.64098
jul-14,0.00103541,0,9.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194942
Aug 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288298
sept-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276629
oct-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nov-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319188
mar-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164742
Apr 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
may-15,0.000119247,0,1.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337431
jun-15,0.000168302,0,1.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000609654
jul-15,0.0100516,0,0.00125723,0.00231058,0.000329547,0.00553973,0.000992525,0.0078499,0.000995083,0.0161291,0.154318,0.00159886,0.0210076,0.000910711,9.52E-05,0.00149353,0.0422473,0.0088115,0.0143887,0.00326393,0.00617782,0.00479907,0.00996014,0.0134592,0.0171907,0.00245146,0.000351039,0.00445941,0.0015233,0.0318545,0.00395374,0.00234011,0.0062378,0.0159067,0.004637,0.00490659,0.0113363,0.00332518,0.00505219,0.0152382,0.0499239,0.0110693,0.00976591,0.00416801,0.000660338,0.00278614,0.000979372,0.00076295,0.0143314,0.0187763,0.571974
Aug 2015,0.0265833,0.0100467,0.0127889,0.0135645,0.000991746,0.0356244,0.00532183,0.0823287,0.0197564,0.09984,0.529779,0.00422017,0.0728725,0.00267855,0.000308401,0.00454358,0.136752,0.021788,0.0521633,0.0195181,0.0249172,0.0192723,0.0556842,0.0496932,0.0433246,0.00720337,0.00107738,0.0136864,0.0185335,0.122366,0.0115808,0.00595858,0.0395407,0.0432195,0.0118207,0.0115585,0.056401,0.034936,0.0195741,0.0678748,0.130267,0.0232035,0.0284893,0.0486783,0.00216357,0.00895478,0.00297601,0.00232251,0.183694,0.0542031,2.29464
sept-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319188
oct-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803117
nov-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144149
feb-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220129
mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205927
Apr 2016,0.00578239,0,0,0, ,0,0,0,0,0,0,0,0,0.000111106, ,0.000462602,0,0,0,0,0.00389019,0,0,0,0,0, ,0.00153697,0,0.00748929,0.000726994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114191,0.000904206,0.000684264,0.000144962,0,0,0.0228749
may-16,0.0105897,0,0.00127738,0.00261882, ,0.0086674,0.00100392,0.0100851,0.00158796,0.00749403,0.0364709,0.000665151,0.00856565,0.00024939, ,0.000595864,0.00752383,0.00285687,0.00764901,0.00329731,0.00658822,0.00240636,0.0111936,0.0058688,0.00419774,0.00124409, ,0.00134063,0,0.0117736,0.000741759,0.000734043,0.010743,0.00518963,0.000561766,0.0013666,0.00435108,0.00677405,0.00408573,0.012309,0.0131495,0.00557035,0.00237651,0.0108404,0.00106612,0.000731976,0.000852163,0.000201673,0,0.0090078,0.246464
jun-16,0.020605,0.00438657,0.00668031,0.00889114, ,0.0262866,0.00330318,0.0459817,0.00433575,0.0557338,0.217836,0.00297578,0.0388083,0.000814774, ,0.00214723,0.077996,0.0110694,0.0253083,0.0103107,0.0121568,0.00717183,0.0380419,0.0215584,0.0210378,0.00423537, ,0.00403534,0.0062963,0.0849798,0.00243229,0.00281365,0.0307476,0.0201416,0.00784512,0.00813264,0.0336316,0.0217813,0.012507,0.0411484,0.0764253,0.016659,0.00834439,0.0311626,0.00412598,0.00198064,0.00301749,0.000754032,0.111795,0.0301429,1.22857
jul-16,0.0141234,0.00141502,0.0031046,0.00407937, ,0.0104125,0.00164468,0.0175686,0.00108337,0.0286116,0.163183,0.0025224,0.0286712,0.00061338, ,0.0015144,0.0602407,0.00914723,0.0157027,0.00468233,0.00690194,0.00438491,0.0183613,0.01342,0.0178724,0.00327031, ,0.00281574,0.00406213,0.0581321,0.00174036,0.00242895,0.0128076,0.0161892,0.00705886,0.00770565,0.0165768,0.00667564,0.00731323,0.0237188,0.0683018,0.0153158,0.00600318,0.00937036,0.0029717,0.00132207,0.00212086,0.000533848,0.0498882,0.0220113,0.777596
Aug 2016,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000313725,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313725
sept-16,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000324182,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324182
oct-16,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.0025098,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025098
nov-16,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000972546,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972546
Dec 2016,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000941174,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941174
Jan 2017,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb-17,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.0022577,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022577
mar-17,0,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000156862,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156862
Apr 2017,0.00097375,0,0,0, ,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0.000810455,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178421
may-17,0.0303672,0.00764113,0.0109354,0.0120948, ,0.0347365,0.00449998,0.0685414,0.00469344,0.0801952,0.27589,0.00395781,0.0505214,0.000817985, ,0.00192962,0.0969058,0.0132807,0.0318621,0.0145289,0.018196,0.00938204,0.051323,0.029572,0.0271668,0.00491896, ,0.00441856,0.0101553,0.11681,0.00229129,0.00333286,0.0412912,0.0239397,0.00854849,0.0112456,0.0386198,0.0255752,0.01797,0.0570688,0.108976,0.0246557,0.010073,0.0367111,0.00525671,0.00230534,0.00270168,0.000682734,0.169443,0.037829,1.64386
