Nodes and Reaches,Aguas Claras de Chillepin   0 \ Headflow,Aguas Claras de Salamanca   0 \ Headflow,AN_03   0 \ Headflow,AN_04   0 \ Headflow,AN_05   0 \ Headflow,AN_07   0 \ Headflow,AN_10   0 \ Headflow,Araya   0 \ Headflow,Barraco Chico   0 \ Headflow,Barraco Grande   0 \ Headflow,Batuco   0 \ Headflow,Breas   0 \ Headflow,Buzeta   0 \ Headflow,Camisas o Batito   0 \ Headflow,Canal Alimentador   0 \ Headflow,Carachas   0 \ Headflow,CL_02   0 \ Headflow,CL_03   0 \ Headflow,CL_04   0 \ Headflow,CL_050   0 \ Headflow,CL_051   0 \ Headflow,CL_052   0 \ Headflow,CL_06   0 \ Headflow,CL_07   0 \ Headflow,CL_08   0 \ Headflow,CL_12   0 \ Headflow,CL_13   0 \ Headflow,CL_14   0 \ Headflow,CL_15   0 \ Headflow,CL_23   0 \ Headflow,CL_24   0 \ Headflow,CL_25   0 \ Headflow,Cuyuntagua Norte   0 \ Headflow,Cuyuntagua Sur   0 \ Headflow,Dona Juana   0 \ Headflow,El Boldo   0 \ Headflow,El Jote   0 \ Headflow,El Pardo   0 \ Headflow,El Pavo   0 \ Headflow,El Quene   0 \ Headflow,El Sauco   0 \ Headflow,EST. CAMISAS   0 \ Headflow,EST. CAMISAS   1 \ AN_07 Inflow,EST. QUELEN   0 \ Headflow,Higueral   0 \ Headflow,Las Viudas   0 \ Headflow,Los Loros   0 \ Headflow,Los Rulos   0 \ Headflow,Matriz de Mincha   0 \ Headflow,Millahue Dos o Los Patos   0 \ Headflow,Millahue Uno   0 \ Headflow,Mincha Sur Arriba   0 \ Headflow,Molino de Choapa   0 \ Headflow,Molino de Los Ranchos   0 \ Headflow,Molino de Peralillo   0 \ Headflow,Molino de Quelen   0 \ Headflow,Molino de Tranquilla   0 \ Headflow,Pangue o Inquilino   0 \ Headflow,Panguesillo Dos   0 \ Headflow,Panguesillo Uno   0 \ Headflow,Pintacura Alto   0 \ Headflow,Pintacura Bajo   0 \ Headflow,Poblacion   0 \ Headflow,RIO CHALINGA   0 \ Headflow,RIO CHOAPA   0 \ Headflow,RIO CUNCUMEN   0 \ Headflow,RIO ILLAPEL   0 \ Headflow,RIO TENCADAN   0 \ Headflow,Rodadero   0 \ Headflow,Salinero   0 \ Headflow,San Antonio   0 \ Headflow,San Francisco   0 \ Headflow,San Pedro   0 \ Headflow,Silvano   0 \ Headflow,Tahuincano   0 \ Headflow
abr-17,0.03356,0.0089625,0.064,0.204,0.0709996,0,0,0.082593,0.020525,0.160198,0.0279893,0.2925,0.98625,0.00317262,2,0.209,0.13906,0,0,0.17915,0,0,0,0,0,0,0,0,0,0,0,0,0.00706,0.005,0.00365,0.1524,0.0187368,0.069695,0.03573,0.03135,0.1309,0,0,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0.0987,0.08655,0.0186,0.16225,0.20904,0.0602,0.0672915,0.328656,4.21532,0.0558522,0.00319354,0.0271582,0.138075,0.0188,0.00735,0.0173075,0.0186,0.246331,0.0536591
may-17,0.03356,0.0089625,0.124,0.397999,0.138,0.3396,1.952,0.082593,0.020525,0.160198,0.0279893,0.2925,0.98625,0.00683,2,0.209,0.14764,0.402998,1.595,0.1902,0.956997,0.203,0.506,0.296,0.05,0.034,0.368,0.65805,0.131,0.136,0.503999,0.0429999,0.00706,0.005,0.00365,0.1524,0.02406,0.069695,0.03573,0.03135,0.1309,0,0.3396,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0.0987,0.08655,0.0186,0.16225,0.20904,0.0602,0.0672915,0,4.47547,0.260057,2.62527,0.119907,0.138075,0.0188,0.00735,0.0173075,0.0186,0.246331,0
jun-17,0.03356,0.0089625,0.121,0.385999,0.134,0.1734,0.996998,0,0.020525,0.160198,0,0.2925,0.98625,0.00683,2,0.209,0.14929,0.206,0.815,0.192325,0.488997,0.103,0.259,0.151,0.026,0.017,0.188,0.33605,0.067,0.069,0.258,0.022,0.00706,0.005,0.00365,0.1524,0.02406,0.069695,0.03573,0.03135,0.1309,0,0.1734,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0,0,0.0186,0.16225,0.20904,0.0602,0.0672915,0.0537658,4.53032,0.0565694,0.0833738,0.0274058,0,0.0188,0.00735,0.0173075,0.0186,0,0
jul-17,0.03356,0.0089625,0.118,0.378999,0.132,0.0622999,0.358,0,0.020525,0.160198,0,0.2925,0.98625,0.00683,1.10269,0.209,0.15622,0.0739998,0.293,0.20125,0.176,0.037,0.0929999,0.0539998,0.00899996,0.006,0.0679999,0.1208,0.024,0.025,0.0929999,0.008,0.00706,0.005,0.00365,0.1524,0.02406,0.069695,0.03573,0.03135,0.1309,0,0.0622999,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0,0,0.0186,0.16225,0.20904,0.0602,0.0672915,0.192011,4.73514,0.00571199,0.000678831,5.32997E-05,0,0.0188,0.00735,0.0173075,0.0186,0,0.00412439
ago-17,0.03356,0.0089625,0.0869997,0.279,0.0969997,0.121,0.695998,0.082593,0.020525,0.160198,0.0279893,0.2925,0.98625,0.00683,0.0669025,0.209,0.15886,0.144,0.568996,0.20465,0.341,0.0719997,0.18,0.106,0.018,0.012,0.131,0.23455,0.0469997,0.0479999,0.18,0.015,0.00706,0.005,0.00365,0.1524,0.02406,0.069695,0.03573,0.03135,0.1309,0,0.121,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0.0987,0.08655,0.0186,0.16225,0.20904,0.0602,0.0672915,0.361629,4.82385,0.0547446,0.000317185,0.0265218,0.138075,0.0188,0.00735,0.0173075,0.0186,0.246331,0.0036567
sept-17,0.053696,0.01434,0.085,0.273,0.095,0.0460999,0.265,0.132149,0.03284,0.256316,0.0447829,0.468,1.578,0.010928,0.249396,0.3344,0.20803,0.055,0.217,0.267975,0.13,0.027,0.069,0.04,0.007,0.005,0.05,0.0892998,0.018,0.018,0.068,0.006,0.011296,0.008,0.00584,0.24384,0.038496,0.111512,0.057168,0.05016,0.20944,0,0.0460999,0,0.2932,0.1584,0.028352,0.005688,0.0414592,0.08652,0.18688,0.0558744,0.046592,0.16548,0.168392,0.089776,0,0.13848,0.02976,0.2596,0.334464,0.09632,0.107666,0.16581,6.311,0.102244,0.00213642,0.0422091,0.22092,0.03008,0.01176,0.027692,0.02976,0.39413,0.0412245
oct-17,0.053696,0.01434,0.106,0.34,0.118,0.0518996,0.298,0.132149,0.03284,0.256316,0.0447829,0.468,1.578,0.010928,0.229719,0.3344,0.28987,0.0619997,0.244,0.373372,0.146,0.031,0.0769997,0.045,0.008,0.005,0.0559999,0.1005,0.02,0.021,0.0769997,0.007,0.011296,0.008,0.00584,0.24384,0.038496,0.111512,0.057168,0.05016,0.20944,0,0.0518996,0,0.2932,0.1584,0.028352,0.005688,0.0414592,0.08652,0.18688,0.0558744,0.046592,0.16548,0.168392,0.089776,0.15792,0.13848,0.02976,0.2596,0.334464,0.09632,0.107666,0.0497775,8.79417,0.337089,0.00415554,0.292964,0.22092,0.03008,0.01176,0.027692,0.02976,0.39413,0.0845294
nov-17,0.046984,0.0125475,0.117,0.375,0.13,0,0,0.11563,0.028735,0.224277,0.039185,0.4095,1.38075,0.009562,0.144552,0.2926,0.25225,0,0,0.324925,0,0,0,0,0,0,0,0,0,0,0,0,0.009884,0.007,0.00511,0.21336,0.033684,0.097573,0.050022,0.04389,0.18326,0,0,0,0.25655,0.1386,0.024808,0.004977,0.0362768,0.075705,0.16352,0.0488901,0.040768,0.144795,0.147343,0.078554,0.13818,0.12117,0.02604,0.22715,0.292656,0.08428,0.0942081,0,7.64965,0.476578,0.0338013,0.0954525,0.193305,0.02632,0.01029,0.0242305,0.02604,0.344863,0.141231
dic-17,0.043628,0.0116513,0.0979999,0.312,0.109,0,0,0.107371,0.0266825,0.208257,0.0363861,0.38025,1.28213,0.008879,0.109208,0.2717,0.15259,0,0,0.196575,0,0,0,0,0,0,0,0,0,0,0,0,0.009178,0.0065,0.004745,0.19812,0.031278,0.0906035,0.046449,0.040755,0.17017,0,0,0,0.238225,0.1287,0.023036,0.0046215,0.0336856,0.0702975,0.15184,0.045398,0.037856,0.134452,0.136818,0.072943,0.12831,0.112515,0.02418,0.210925,0.271752,0.07826,0.087479,0.0489998,4.63448,0.455813,0.00843724,0.0576501,0.179498,0.02444,0.009555,0.0224998,0.02418,0.32023,0.168218
ene-18,0.03356,0.0089625,0.0809999,0.26,0.0909999,0,0,0.082593,0.020525,0.160198,0.0279893,0.2925,0.98625,0.00683,0.086597,0.209,0.11662,0,0,0.15025,0,0,0,0,0,0,0,0,0,0,0,0,0.00706,0.005,0.00365,0.1524,0.02406,0.069695,0.03573,0.03135,0.1309,0,0,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0.0987,0.08655,0.0186,0.16225,0.20904,0.0602,0.0672915,0.226485,3.3981,0.00891499,0.00843309,5.32997E-05,0.138075,0.0188,0.00735,0.0173075,0.0186,0.246331,0.161868
feb-18,0.0326176,0.0089625,0.0829998,0.265,0.0919998,0,0,0.082593,0.0126472,0.160198,0.0279893,0.2925,0.98625,0.00683,0.304573,0.186863,0.0981399,0,0,0.12645,0,0,0,0,0,0,0,0,0,0,0,0,0.00706,0.005,0.00365,0.1524,0.02406,0.069695,0.03573,0.03135,0.1309,0,0,0,0.10665,0.0803502,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.00653058,0.103425,0.105245,0.036466,0.0987,0.08655,0.0186,0.16225,0.20904,0.0602,0.0672915,0.29582,2.98464,0.10801,0.0071083,0.0366158,0.136526,0.0188,0.00735,0.0173075,0.0186,0.246331,0.128537
mar-18,0.0239413,0.00717,0.0729999,0.234,0.0819997,0,0,0.0660655,0.00889203,0.127052,0.0161698,0.169836,0.789,0.00546265,1.48094,0.1672,0.0872499,0,0,0.112425,0,0,0,0,0,0,0,0,0,0,0,0,0.005648,0.004,0.00292,0.12192,0.0192459,0.055756,0.0266583,0.02508,0.104691,0,0,0,0.1466,0.0792,0.014176,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.023296,0.0802594,0.084196,0.0363368,0.0789503,0.0668628,0.01488,0.1298,0.167232,0.04816,0.0538332,0.145975,2.64806,0,0.00522409,0,0.104824,0.01504,0.00588,0.013846,0.01488,0.19699,0.0916524
abr-18,0.026848,0.00717,0.057,0.182,0.063,0,0,0.0660744,0.01642,0.128158,0.0223914,0.234,0.789,0.00324714,0.5,0.1672,0.0875799,0,0,0.11285,0,0,0,0,0,0,0,0,0,0,0,0,0.005648,0.004,0.00292,0.12192,0.0186994,0.055756,0.028584,0.02508,0.10472,0,0,0,0.1466,0.0792,0.014176,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.023296,0.08274,0.084196,0.044888,0.07896,0.06924,0.01488,0.1298,0.167232,0.04816,0.0538332,0.485069,2.656,0,0.00326487,0,0.11046,0.01504,0.00588,0.013846,0.01488,0.197065,0.0548013
may-18,0.026848,0.00717,0.055,0.175,0.0609999,0.0406997,0.234,0.0660744,0.01642,0.128158,0.0223914,0.234,0.789,0.005464,0.5,0.1672,0.0869198,0.0479999,0.191,0.112,0.115,0.024,0.0609999,0.035,0.006,0.004,0.0439998,0.0787997,0.016,0.016,0.06,0.005,0.005648,0.004,0.00292,0.12192,0.019248,0.055756,0.028584,0.02508,0.10472,0,0.0406997,0,0.1466,0.0792,0.014176,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.023296,0.08274,0.084196,0.044888,0.07896,0.06924,0.01488,0.1298,0.167232,0.04816,0.0538332,0.364136,2.64322,0,0.00127446,0,0.11046,0.01504,0.00588,0.013846,0.01488,0.197065,0.020293
jun-18,0.026848,0.00717,0.053,0.171,0.059,0.1418,0.815,0.0660744,0.01642,0.128158,0.0223914,0.234,0.789,0.005464,0.5,0.1672,0.0935197,0.168,0.665999,0.1205,0.4,0.085,0.211,0.124,0.021,0.014,0.154,0.2748,0.055,0.057,0.211,0.018,0.005648,0.004,0.00292,0.12192,0.019248,0.055756,0.028584,0.02508,0.10472,0,0.1418,0,0.1466,0.0792,0.014176,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.023296,0.08274,0.084196,0.044888,0.07896,0.06924,0.01488,0.1298,0.167232,0.04816,0.0538332,0.0265418,2.83566,0.0565417,0.138861,0.0274058,0.11046,0.01504,0.00588,0.013846,0.01488,0.197065,0
jul-18,0.026848,0.00717,0.036,0.114,0.04,0.0659999,0.378999,0,0.01642,0.128158,0,0.234,0.789,0.005464,0.5,0.1672,0.0872499,0.0779999,0.31,0.112425,0.186,0.0389998,0.0979999,0.0579999,0.01,0.007,0.0719997,0.1278,0.026,0.026,0.0979999,0.008,0.005648,0.004,0.00292,0.12192,0.019248,0.055756,0.028584,0.02508,0.10472,0,0.0659999,0,0.1466,0.0792,0.014176,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.023296,0.08274,0.084196,0.044888,0,0,0.01488,0.1298,0.167232,0.04816,0.0538332,0.105314,2.6329,0.030215,0.00240895,0.0132609,0,0.01504,0.00588,0.013846,0.01488,0,0
ago-18,0.026848,0.00717,0.0379999,0.12,0.0419997,0.0406997,0.234,0,0.01642,0.128158,0.0223914,0.234,0.789,0.005464,0.5,0.1672,0.0875799,0.0479999,0.191,0.11285,0.115,0.024,0.0609999,0.035,0.006,0.004,0.0439998,0.0787997,0.016,0.016,0.06,0.005,0.005648,0.004,0.00292,0.12192,0.019248,0.055756,0.028584,0.02508,0.10472,0,0.0406997,0,0.1466,0.0792,0.014176,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.023296,0.08274,0.084196,0.044888,0,0,0.01488,0.1298,0.167232,0.04816,0.0538332,0.176608,2.63774,0.00571199,0.00176687,0,0,0.01504,0.00588,0.013846,0.01488,0,0.0257631
sept-18,0.03356,0.0089625,0.042,0.134,0.047,0.0402998,0.232,0.082593,0.020525,0.160198,0.0279893,0.2925,0.98625,0.00683,0.5,0.209,0.12949,0.048,0.189,0.166825,0.114,0.024,0.06,0.035,0.006,0.004,0.044,0.0780999,0.016,0.016,0.06,0.005,0.00706,0.005,0.00365,0.1524,0.02406,0.069695,0.03573,0.03135,0.1309,0,0.0402998,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0.0987,0.08655,0.0186,0.16225,0.20904,0.0602,0.0672915,0,3.93364,0.0593827,0.00242176,0.0263052,0.138075,0.0188,0.00735,0.0173075,0.0186,0.246331,0.0457932
oct-18,0.040272,0.010755,0.045,0.145,0.05,0,0,0.0991116,0.02463,0.192237,0.0335872,0.351,1.1835,0.00377748,0.5,0.2508,0.19549,0,0,0.251825,0,0,0,0,0,0,0,0,0,0,0,0,0.008472,0.006,0.00438,0.18288,0.0195258,0.083634,0.042876,0.03762,0.15708,0,0,0,0.2199,0.1188,0.021264,0.004266,0.0310944,0.06489,0.14016,0.0419058,0.034944,0.12411,0.126294,0.067332,0.11844,0.10386,0.02232,0.1947,0.250848,0.07224,0.0807498,0,4.67794,0.0341387,0.00422457,0.0224743,0.16569,0.02256,0.00882,0.020769,0.02232,0.295597,0.0845294
nov-18,0.040272,0.010755,0.054,0.172,0.06,0,0,0.0991116,0.02463,0.192237,0.0335872,0.351,1.1835,0.00745425,0.5,0.2508,0.25786,0,0,0.33215,0,0,0,0,0,0,0,0,0,0,0,0,0.008472,0.006,0.00438,0.18288,0.0288671,0.083634,0.042876,0.03762,0.15708,0,0,0,0.2199,0.1188,0.021264,0.004266,0.0310944,0.06489,0.14016,0.0419058,0.034944,0.12411,0.126294,0.067332,0.11844,0.10386,0.02232,0.1947,0.250848,0.07224,0.0807498,0.205694,4.50328,0.145382,0.0069446,0.0238012,0.16569,0.02256,0.00882,0.020769,0.02232,0.295597,0.140089
dic-18,0.03356,0.0089625,0.065,0.207,0.0719997,0,0,0.082593,0.020525,0.160198,0.0279893,0.2925,0.98625,0.00682845,0.5,0.209,0.14302,0,0,0.18425,0,0,0,0,0,0,0,0,0,0,0,0,0.00706,0.005,0.00365,0.1524,0.0240517,0.069695,0.03573,0.03135,0.1309,0,0,0,0.18325,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.103425,0.105245,0.05611,0.0987,0.08655,0.0186,0.16225,0.20904,0.0602,0.0672915,0.192849,4.3361,0.0695852,0.00843724,0.0132609,0.138075,0.0188,0.00735,0.0173075,0.0186,0.246331,0.168218
ene-19,0.026848,0.00717,0.0659999,0.21,0.0729999,0,0,0.0660744,0.01642,0.128158,0.0223914,0.234,0.789,0.00546313,0.5,0.1672,0.0948398,0,0,0.1222,0,0,0,0,0,0,0,0,0,0,0,0,0.005648,0.004,0.00292,0.12192,0.0192441,0.055756,0.028584,0.02508,0.10472,0,0,0,0.1466,0.0792,0.014176,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.023296,0.08274,0.084196,0.044888,0.07896,0.06924,0.01488,0.1298,0.167232,0.04816,0.0538332,0.238528,3.06129,0,0.00843309,0,0.11046,0.01504,0.00588,0.013846,0.01488,0.197065,0.1379
feb-19,0.0268404,0,0.0709999,0.228,0.08,0,0,0.066065,0.0128303,0.12811,0.0223889,0.233955,0.788854,0.00546265,0.157647,0.167168,0.0865898,0,0,0.111575,0,0,0,0,0,0,0,0,0,0,0,0,0.005648,0.004,0.00292,0.121894,0.0192429,0.055734,0.0285793,0.0250726,0.104709,0,0,0,0.0766919,0.0791851,0.0141725,0.002844,0.0207296,0.04326,0.09344,0.0279372,0.00653058,0.0827265,0.0567423,0.036466,0.0789363,0.0692197,0.0148761,0.12978,0.167197,0.0481491,0.0313413,0.164536,2.60857,0.00301425,0.0071083,0,0.110443,0.01504,0.00588,0.013846,0.01488,0.197017,0.128537
mar-19,0.013424,0.003585,0.065,0.208,0.0719997,0,0,0.0330372,0.00821,0.0640791,0.0111957,0.117,0.3945,0.002732,0.5,0.0836,0.0714098,0,0,0.0920247,0,0,0,0,0,0,0,0,0,0,0,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0.03948,0.03462,0.00744,0.0649,0.083616,0.02408,0.0269166,0.105133,2.04297,0,0.00522409,0,0.05523,0.00752,0.00294,0.006923,0.00744,0.0985324,0.06895
abr-19,0.013424,0.003585,0.064,0.204,0.0709996,0.0053,0.024,0.0330372,0.00821,0.0640791,0.0111957,0.117,0.3945,0.002732,0.5,0.0836,0.0697596,0.004,0.019,0.0898997,0.011,0.002,0.006,0.003,0.001,0,0.005,0.008,0.002,0.002,0.006,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0.0053,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0.03948,0.03462,0.00744,0.0649,0.083616,0.02408,0.0269166,0.0937697,1.96414,0,0.00305087,0,0.05523,0.00752,0.00294,0.006923,0.00744,0.0985324,0.0536591
may-19,0.013424,0.003585,0.017,0.055,0.019,0.00459999,0.021,0.0330372,0.00821,0.0640791,0.0111957,0.117,0.3945,0.002732,0.5,0.0836,0.0730597,0.004,0.016,0.0941499,0.01,0.002,0.005,0.003,0.001,0,0.004,0.007,0.001,0.001,0.005,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0.00459999,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0.03948,0.03462,0.00744,0.0649,0.083616,0.02408,0.0269166,0,1.83128,0.136128,0.000929294,0.0521378,0.05523,0.00752,0.00294,0.006923,0.00744,0.0985324,0.0103451
jun-19,0.013424,0.003585,0.02,0.064,0.022,0.0022,0.01,0,0.00821,0.0640791,0,0.117,0.3945,0.002732,0.5,0.0836,0.0638198,0.002,0.008,0.08225,0.005,0.001,0.002,0.001,0,0,0.002,0.003,0.001,0.001,0.003,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0.0022,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0.03948,0,0.00744,0.0649,0.083616,0.02408,0.0269166,0.00111086,1.58031,0.0565694,0.00227114,0.0274058,0,0.00752,0.00294,0.006923,0.00744,0.0985324,0
jul-19,0.013424,0.003585,0.017,0.055,0.019,0.0001,0,0,0.00821,0.0640791,0,0.117,0.3945,0.002732,0.5,0.0836,0.0522696,0,0,0.0673749,0,0,0,0,0,0,0,0,0,0,0,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0.0001,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0,0,0.00744,0.0649,0.083616,0.02408,0.0269166,0.0684211,1.60623,0.0056853,0.00117468,0,0,0.00752,0.00294,0.006923,0.00744,0,0.0140723
ago-19,0.013424,0.003585,0.018,0.0579999,0.02,0.0001,0,0.0330372,0.00821,0.0640791,0.0111957,0.117,0.3945,0.002732,0.5,0.0836,0.0539199,0,0,0.0694997,0,0,0,0,0,0,0,0,0,0,0,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0.0001,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0.03948,0.03462,0.00744,0.0649,0.083616,0.02408,0.0269166,0.12951,1.38257,0.0388896,0.00211203,0.0241252,0.05523,0.00752,0.00294,0.006923,0.00744,0.0985324,0.0312897
sept-19,0.013424,0.003585,0.017,0.055,0.019,0.0001,0,0.0330372,0.00821,0.0640791,0.0111957,0.117,0.3945,0.002732,0.5,0.0836,0.0532596,0,0,0.0686497,0,0,0,0,0,0,0,0,0,0,0,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0.0001,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0.03948,0.03462,0.00744,0.0649,0.083616,0.02408,0.0269166,0,1.36533,0.0312221,0.00242176,0.0128499,0.05523,0.00752,0.00294,0.006923,0.00744,0.0985324,0.0457932
oct-19,0.013424,0.003585,0.024,0.0779999,0.027,0.0001,0,0.0330372,0.00821,0.0640791,0.0111957,0.117,0.3945,0.002732,0.5,0.0836,0.014428,0.00384375,0.00492159,0,0.00144503,0,0.000108031,0,0,0,0,0,0,0,0,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.014292,0.01254,0.05236,0,0.0001,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.04137,0.042098,0.022444,0.03948,0.03462,0.00744,0.0649,0.083616,0.02408,0.0269166,0,1.20053,0.059282,0.00429361,0.0233264,0.05523,0.00752,0.00294,0.006923,0.00744,0.0985324,0.06895
nov-19,0.013418,0.003585,0.037,0.119,0.041,0.0004,0.002,0.0330169,0.00820859,0.0640663,0.0111913,0.116973,0.3945,0.002732,0.276377,0.0836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002824,0.002,0.00146,0.06096,0.009624,0.027878,0.0142839,0.01254,0.0523463,0,0.0004,0,0.0733,0.0396,0.007088,0.001422,0.0103648,0.02163,0.04672,0.0139686,0.011648,0.0413654,0.042098,0.022444,0.0394665,0.0346071,0.00744,0.0649,0.083616,0.02408,0.0269166,0.093142,0.793908,0.227546,0.00708727,0.0375592,0.0552237,0.00752,0.00294,0.006923,0.00744,0.0984795,0.06895
dic-19,0.00867579,0,0.0459999,0.146,0.0509999,0.0003,0.001,0.0263658,0.0035472,0.0468325,0.00593256,0.0582827,0.192422,0.00272984,0,0.0528795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282312,0,0.00145873,0.0609348,0.00962247,0.0248007,0.0100643,0.00839533,0.040215,0,0.0003,0,0.0212787,0.0224224,0.00708647,0,0.0103636,0.0216217,0.0466896,0.0139664,0.0116467,0.0298454,0.0420874,0.00951669,0.0350236,0.03461,0.00743846,0.0406044,0.0836043,0.0240742,0.00841434,0.0503162,0.616095,0.0003203,0.00843724,5.32997E-05,0.0359697,0.00751432,0.00293858,0.00692106,0.00539315,0.0985129,0.0379333
ene-20,0.00745649,0,0,0,0,0,0,0.0223764,0.00303273,0.0397332,0.00509889,0.050653,0.170642,0.00239592,0,0.043856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247669,0,0.00128039,0.0533913,0.0084385,0.0210999,0.00861146,0.00698994,0.0341259,0,0,0,0.01778,0.0185043,0.00621559,0,0.00909078,0.018969,0.0409638,0.0122517,0.0102181,0.0254692,0.0369253,0.00813958,0.0300102,0.0303687,0.00652282,0.0342579,0.0733314,0.0211217,0.00714724,0.0459644,0.762963,0,0.00843309,0,0.031034,0.0065967,0.00257895,0.00607167,0.00539315,0.0864352,0.0310789
feb-20,0.00864923,0,0.034,0.108,0.038,0,0,0.0242422,0.0033561,0.0458627,0.00596238,0.060577,0.215269,0.0020053,0,0.0480097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207341,0,0.00107128,0.0447545,0.00706535,0.0204686,0.00985709,0.00755336,0.0384407,0,0,0,0.0198003,0.0207448,0.00520372,0,0.00760854,0.0158811,0.0342954,0.0102562,0.00630539,0.0289223,0.0309101,0.00941476,0.028979,0.025419,0.00546258,0.0388498,0.0613944,0.017679,0.00809168,0.0840106,0.63857,0,0.00686319,0,0.0366423,0.00552144,0.00215862,0.00508161,0.00466595,0.0723342,0.0330243
mar-20,0.0077854,0,0.021,0.0679999,0.024,0,0,0.0233934,0.00293437,0.0412075,0.00525101,0.0546024,0.207983,0.00247958,0,0.0440813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256255,0,0.00132481,0.0553201,0.00873129,0.0226294,0.00867026,0.00685319,0.0345211,0,0,0,0.0167926,0.0171365,0.00643259,0,0.00940706,0.0196272,0.0423825,0.0118797,0.00418022,0.0260163,0.0382098,0.00859705,0.0314412,0.0314221,0.0067506,0.0346611,0.0758917,0.0218552,0.00728062,0.0816611,0.789408,0,0.00522409,0,0.0339221,0.00682407,0.00266855,0.00628323,0.00383901,0.0893643,0.0294662
abr-20,0.00814421,0,0.018,0.058,0.02,0,0,0.024129,0.0030137,0.0455712,0.00562056,0.0602709,0.249333,0.00305556,0,0.0501646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268156,0,0.0016324,0.0681683,0.0107639,0.0241,0.00888286,0.00788848,0.0366655,0,0,0,0.0169756,0.01751,0.0066537,0,0.00675757,0.0241904,0.0522496,0.00733618,0.00280034,0.0273881,0.0252214,0.00928505,0.0330511,0.0380952,0.00832069,0.0364783,0.093521,0.0210202,0.00788292,0.0546944,0.972766,0,0.00326487,0,0.0360986,0.00841069,0.00328811,0.00774163,0.002463,0.110184,0.0331329
